,PRICE,TIME,ID
0,98371,36513,513
1,98427,33495,495
2,98442,37213,213
3,98447,33564,564
4,98630,36233,233
5,98631,36753,753
6,98633,29262,262
7,98851,33067,67
8,98914,32638,638
9,98972,30266,266
10,98983,34325,325
11,99015,30025,25
12,99040,39086,86
13,99066,28558,558
14,99139,35070,70
15,99181,37267,267
16,99224,34288,288
17,99354,31077,77
18,99592,31881,881
19,99721,34539,539
20,99723,29402,402
21,99761,36189,189
22,99780,30718,718
23,99882,38055,55
24,99909,28597,597
25,99968,32921,921
26,100087,37870,870
27,100161,30463,463
28,100161,32959,959
29,100170,38867,867
30,100189,31838,838
31,100209,35568,568
32,100232,32144,144
33,100353,36474,474
34,100455,32766,766
35,100498,30050,50
36,100499,33230,230
37,100543,33193,193
38,100546,37717,717
39,100559,37356,356
40,100589,39385,385
41,100622,35374,374
42,100655,36004,4
43,100674,31181,181
44,100730,30317,317
45,100752,35894,894
46,100863,35030,30
47,100885,32429,429
48,100979,35521,521
49,101088,38912,912
50,101143,31710,710
51,101153,36343,343
52,101243,37016,16
53,101308,36908,908
54,101325,38305,305
55,101343,33410,410
56,101396,34631,631
57,101445,38350,350
58,101455,31611,611
59,101455,33150,150
60,101568,30320,320
61,101590,36873,873
62,101632,38767,767
63,101693,36313,313
64,101813,36082,82
65,101947,37078,78
66,101979,33937,937
67,101994,33588,588
68,102088,34769,769
69,102092,33551,551
70,102150,34021,21
71,102182,32091,91
72,102188,32377,377
73,102201,36409,409
74,102244,38972,972
75,102274,35433,433
76,102362,38382,382
77,102428,34154,154
78,102528,30126,126
79,102546,37263,263
80,102547,37694,694
81,102629,38258,258
82,102641,36013,13
83,102685,33986,986
84,102700,30761,761
85,102776,36889,889
86,102896,33293,293
87,103020,33727,727
88,103028,30936,936
89,103079,37999,999
90,103267,36550,550
91,103413,36406,406
92,103654,24142,142
93,103791,34692,692
94,103842,33548,548
95,103843,36049,49
96,103855,36664,664
97,103965,31428,428
98,104026,37292,292
99,104056,29357,357
100,104201,37608,608
101,104264,37545,545
102,104286,38789,789
103,104453,34773,773
104,104492,31476,476
105,104518,29241,241
106,104613,39786,786
107,104779,36795,795
108,104789,38454,454
109,104876,37614,614
110,104991,34553,553
111,105030,29771,771
112,105068,33565,565
113,105115,32224,224
114,105211,30217,217
115,105226,33331,331
116,105293,35465,465
117,105304,30724,724
118,105345,38038,38
119,105454,38383,383
120,105461,35353,353
121,105466,38534,534
122,105516,29404,404
123,105694,34420,420
124,105751,35917,917
125,105760,33018,18
126,105906,35423,423
127,105928,30635,635
128,105980,34408,408
129,106063,35624,624
130,106092,38287,287
131,106144,34924,924
132,106152,33039,39
133,106356,29407,407
134,106479,39909,909
135,106504,34525,525
136,106598,35630,630
137,106671,38177,177
138,106708,30442,442
139,106723,32678,678
140,106825,38184,184
141,107042,38964,964
142,107107,37413,413
143,107111,30768,768
144,107194,36125,125
145,107208,32605,605
146,107249,32053,53
147,107316,39737,737
148,107370,27127,127
149,107440,34785,785
150,107441,37152,152
151,107558,36593,593
152,107559,34973,973
153,107596,36902,902
154,107599,38763,763
155,107770,29674,674
156,107818,34612,612
157,107870,33809,809
158,107915,29398,398
159,107939,38880,880
160,108167,36011,11
161,108315,39861,861
162,108329,35470,470
163,108368,34714,714
164,108452,32367,367
165,108539,33380,380
166,108583,30173,173
167,108820,32469,469
168,108931,32147,147
169,109006,37400,400
170,109113,29455,455
171,109187,35552,552
172,109260,35990,990
173,109309,38036,36
174,109394,33765,765
175,109395,32656,656
176,109429,38609,609
177,109451,32844,844
178,109622,34295,295
179,109669,36837,837
180,109692,33376,376
181,109720,39228,228
182,109740,31642,642
183,109746,32907,907
184,109771,38291,291
185,109852,34079,79
186,109888,30069,69
187,109911,26138,138
188,110035,33170,170
189,110059,37205,205
190,110108,39294,294
191,110208,39023,23
192,110256,39316,316
193,110368,29162,162
194,110489,30373,373
195,110509,34009,9
196,110539,39110,110
197,110710,32211,211
198,110793,35847,847
199,110974,26166,166
200,111045,31498,498
201,111245,32096,96
202,111522,29790,790
203,111532,36151,151
204,111676,30900,900
205,111750,35983,983
206,111802,28799,799
207,111812,38679,679
208,111813,34115,115
209,111840,35426,426
210,112149,36684,684
211,112162,37777,777
212,112201,37478,478
213,112211,32690,690
214,112253,36981,981
215,112256,29755,755
216,112266,30532,532
217,112341,30759,759
218,112370,37779,779
219,112371,30770,770
220,112400,39439,439
221,112440,29975,975
222,112624,35651,651
223,112636,33484,484
224,112678,38221,221
225,112690,32340,340
226,112734,36537,537
227,112827,38657,657
228,112836,34206,206
229,112874,32713,713
230,113124,35745,745
231,113199,35791,791
232,113209,36966,966
233,113244,31071,71
234,113333,33097,97
235,113342,32598,598
236,113344,28852,852
237,113440,32617,617
238,113802,37022,22
239,113820,31944,944
240,113906,35743,743
241,113933,35616,616
242,113954,35100,100
243,113981,38914,914
244,114192,34065,65
245,114202,33261,261
246,114283,28333,333
247,114304,35962,962
248,114343,38392,392
249,114384,34412,412
250,114402,39648,648
251,114430,38236,236
252,114493,31581,581
253,114540,38996,996
254,114594,30304,304
255,114639,32017,17
256,114663,35906,906
257,114726,33576,576
258,114907,31453,453
259,114944,36536,536
260,114973,31898,898
261,115030,34569,569
262,115047,37792,792
263,115447,31691,691
264,115471,38488,488
265,115646,39183,183
266,115647,35094,94
267,115926,35074,74
268,115943,32782,782
269,116000,34332,332
270,116000,35301,301
271,116005,35715,715
272,116079,33178,178
273,116105,29524,524
274,116111,36518,518
275,116288,35396,396
276,116358,35932,932
277,116373,31706,706
278,116412,38730,730
279,116414,36527,527
280,116481,37580,580
281,116529,38575,575
282,116609,36756,756
283,116611,33822,822
284,116709,35440,440
285,116883,29913,913
286,117005,31174,174
287,117149,33136,136
288,117159,36252,252
289,117392,29951,951
290,117392,35176,176
291,117401,37405,405
292,117556,34243,243
293,117996,35062,62
294,118058,37676,676
295,118117,35121,121
296,118119,35103,103
297,118183,39589,589
298,118290,30848,848
299,118320,38255,255
300,118392,35327,327
301,118469,37988,988
302,118490,37511,511
303,118655,37270,270
304,118656,36620,620
305,118677,37738,738
306,118764,34794,794
307,118771,37450,450
308,118828,38821,821
309,118842,30621,621
310,118886,35647,647
311,118911,36093,93
312,118991,35505,505
313,119182,36969,969
314,119191,30859,859
315,119320,36084,84
316,119334,34386,386
317,119447,32796,796
318,119512,37751,751
319,119527,30095,95
320,119615,37523,523
321,119706,29882,882
322,119734,33161,161
323,119927,29273,273
324,119935,35227,227
325,119963,31310,310
326,119973,34149,149
327,119996,34650,650
328,120057,38033,33
329,120187,36979,979
330,120224,38607,607
331,120253,33277,277
332,120306,36281,281
333,120365,33754,754
334,120455,36923,923
335,120460,30209,209
336,120472,33904,904
337,120598,32397,397
338,120725,30971,971
339,120802,31810,810
340,120829,32675,675
341,120851,33438,438
342,120958,30725,725
343,121049,32208,208
344,121068,31916,916
345,121376,36073,73
346,121379,33347,347
347,121382,30358,358
348,121423,35010,10
349,121494,36308,308
350,121544,34547,547
351,121603,29027,27
352,121622,36538,538
353,121648,39302,302
354,121660,30319,319
355,121662,31444,444
356,121696,37222,222
357,121981,31456,456
358,122059,32881,881
359,122132,33689,689
360,122173,32741,741
361,122174,37109,109
362,122382,34778,778
363,122447,31337,337
364,122510,31354,354
365,122542,37522,522
366,122619,36554,554
367,122709,34927,927
368,122798,38248,248
369,122921,38899,899
370,122965,38352,352
371,123199,34588,588
372,123250,33995,995
373,123378,36007,7
374,123388,38663,663
375,123515,36637,637
376,123613,32165,165
377,123749,35032,32
378,124065,38591,591
379,124102,37855,855
380,124163,32749,749
381,124277,32001,1
382,124297,32529,529
383,124409,31744,744
384,124424,35700,700
385,124448,31994,994
386,124462,36702,702
387,124531,29805,805
388,124565,31640,640
389,124626,29260,260
390,124694,33887,887
391,124717,30394,394
392,124939,31169,169
393,124999,33264,264
394,125102,37370,370
395,125140,28926,926
396,125232,37643,643
397,125243,33083,83
398,125435,33549,549
399,125637,38390,390
400,125821,39599,599
401,125945,39823,823
402,126091,39411,411
403,126306,29472,472
404,126348,37762,762
405,126354,36081,81
406,126397,32681,681
407,126476,32611,611
408,126619,30008,8
409,126687,31338,338
410,126720,33760,760
411,126924,31215,215
412,126931,26430,430
413,126983,38284,284
414,127035,39153,153
415,127098,33732,732
416,127152,30667,667
417,127654,36314,314
418,127777,29467,467
419,127791,39726,726
420,127818,32857,857
421,127860,39705,705
422,127922,31718,718
423,128040,30494,494
424,128101,39204,204
425,128195,37557,557
426,128275,37704,704
427,128276,38717,717
428,128353,31186,186
429,128387,32418,418
430,128408,36102,102
431,128450,29868,868
432,128539,39798,798
433,128566,34548,548
434,128597,39948,948
435,128965,35427,427
436,128979,31832,832
437,129073,35985,985
438,129259,39422,422
439,129672,33748,748
440,129825,37014,14
441,129869,30122,122
442,130015,34937,937
443,130108,38432,432
444,130120,28772,772
445,130156,31101,101
446,130288,34379,379
447,130316,35920,920
448,130460,33035,35
449,130462,32024,24
450,130476,39542,542
451,130490,37409,409
452,130535,35525,525
453,130535,38213,213
454,130555,35064,64
455,130678,32685,685
456,130868,39711,711
457,130949,37189,189
458,130950,37182,182
459,130959,37955,955
460,130982,34865,865
461,131094,37510,510
462,131267,30659,659
463,131324,36894,894
464,131477,37242,242
465,131489,33164,164
466,131671,38870,870
467,131675,34853,853
468,131683,35021,21
469,131847,33842,842
470,131847,33950,950
471,131927,36649,649
472,131989,32441,441
473,132102,36030,30
474,132132,39826,826
475,132321,31317,317
476,132327,37045,45
477,132528,27138,138
478,132560,35546,546
479,132570,34410,410
480,132719,29231,231
481,132802,38254,254
482,132948,39867,867
483,133165,30583,583
484,133331,39305,305
485,133349,38602,602
486,133383,37933,933
487,133415,31141,141
488,133428,39912,912
489,133485,30361,361
490,133556,30561,561
491,133559,34193,193
492,133810,32895,895
493,133865,31135,135
494,133880,36630,630
495,134201,33351,351
496,134298,36489,489
497,134307,39454,454
498,134347,29939,939
499,134377,29719,719
500,134400,30910,910
501,134424,38555,555
502,134426,38545,545
503,134445,39350,350
504,134490,38999,999
505,134602,30673,673
506,134608,34230,230
507,134807,30047,47
508,134841,35924,924
509,134873,27960,960
510,134875,36854,854
511,134884,33907,907
512,134947,35378,378
513,134983,32015,15
514,135046,35784,784
515,135167,37533,533
516,135190,39774,774
517,135197,31463,463
518,135272,31936,936
519,135358,34809,809
520,135563,36938,938
521,135589,31992,992
522,135590,36502,502
523,135592,30251,251
524,135742,30776,776
525,135760,36521,521
526,135859,27626,626
527,135913,35483,483
528,135932,31320,320
529,135958,32788,788
530,135999,38118,118
531,136156,30629,629
532,136157,38263,263
533,136215,29355,355
534,136221,39258,258
535,136332,34019,19
536,136460,38585,585
537,136481,32322,322
