,PRICE,TIME,ID
0,999829,4549,548
1,999829,4639,638
2,999829,13627,626
3,999828,6965,964
4,999828,9182,181
5,999828,9886,885
6,999828,16604,603
7,999828,19041,40
8,999827,1157,156
9,999827,4917,916
10,999827,11435,434
11,999827,16970,969
12,999826,1424,423
13,999826,3480,479
14,999826,12849,848
15,999825,8032,31
16,999825,9887,886
17,999825,14602,601
18,999825,19098,97
19,999824,7430,429
20,999824,9853,852
21,999824,10134,133
22,999824,10591,590
23,999824,14191,190
24,999824,14403,402
25,999824,15935,934
26,999824,19593,592
27,999823,6242,241
28,999823,8368,367
29,999823,19631,630
30,999822,3660,659
31,999822,4186,185
32,999822,4615,614
33,999822,5887,886
34,999822,14370,369
35,999822,15546,545
36,999821,8132,131
37,999820,14406,405
38,999820,15390,389
39,999820,15403,402
40,999819,6842,841
41,999819,7509,508
42,999819,10908,907
43,999818,3583,582
44,999818,6821,820
45,999818,6996,995
46,999818,11051,50
47,999818,19970,969
48,999817,1101,100
49,999817,2070,69
50,999817,4904,903
51,999817,7669,668
52,999817,10307,306
53,999817,18134,133
54,999816,2586,585
55,999816,4764,763
56,999816,5480,479
57,999816,8021,20
58,999816,10098,97
59,999815,375,374
60,999815,11680,679
61,999815,13620,619
62,999814,1637,636
63,999814,3356,355
64,999814,3717,716
65,999814,3995,994
66,999814,11047,46
67,999814,17475,474
68,999814,19435,434
69,999813,2476,475
70,999813,3416,415
71,999813,4291,290
72,999813,15439,438
73,999813,17451,450
74,999813,19864,863
75,999812,2568,567
76,999812,3535,534
77,999812,10097,96
78,999812,11306,305
79,999812,11515,514
80,999812,13834,833
81,999812,15848,847
82,999812,18821,820
83,999812,19765,764
84,999811,3887,886
85,999811,8338,337
86,999811,12623,622
87,999811,13497,496
88,999811,18237,236
89,999810,2160,159
90,999810,2892,891
91,999810,6680,679
92,999810,9278,277
93,999810,12290,289
94,999809,5395,394
95,999809,11211,210
96,999809,12026,25
97,999809,12779,778
98,999809,15227,226
99,999809,15691,690
100,999808,18266,265
101,999808,18845,844
102,999807,2876,875
103,999807,3649,648
104,999807,7039,38
105,999806,487,486
106,999806,1227,226
107,999806,1959,958
108,999806,3942,941
109,999806,5363,362
110,999806,11825,824
111,999806,18216,215
112,999805,6591,590
113,999805,12910,909
114,999805,13142,141
115,999804,236,235
116,999804,3155,154
117,999803,2677,676
118,999803,8792,791
119,999803,10571,570
120,999803,14119,118
121,999802,502,501
122,999802,1131,130
123,999802,4849,848
124,999802,9812,811
125,999802,13229,228
126,999802,16780,779
127,999801,7084,83
128,999799,307,306
129,999799,6791,790
130,999799,7511,510
131,999799,7657,656
132,999799,9802,801
133,999798,3374,373
134,999798,11205,204
135,999798,14172,171
136,999798,16031,30
137,999797,261,260
138,999797,9724,723
139,999797,16673,672
140,999797,19838,837
141,999796,1609,608
142,999796,4106,105
143,999796,11282,281
144,999796,13344,343
145,999796,19542,541
146,999795,4123,122
147,999795,15581,580
148,999795,16534,533
149,999795,19863,862
150,999794,6435,434
151,999794,10022,21
152,999794,12625,624
153,999794,13786,785
154,999793,5213,212
155,999793,14110,109
156,999793,15100,99
157,999793,16248,247
158,999793,19209,208
159,999792,11720,719
160,999792,11902,901
161,999792,12505,504
162,999792,15166,165
163,999791,243,242
164,999791,5810,809
165,999791,6888,887
166,999791,19618,617
167,999790,454,453
168,999790,9057,56
169,999790,12650,649
170,999790,16436,435
171,999789,1484,483
172,999789,6361,360
173,999789,9485,484
174,999789,18509,508
175,999789,18894,893
176,999788,3723,722
177,999788,4109,108
178,999788,8427,426
179,999788,10011,10
180,999788,16441,440
181,999788,16450,449
182,999788,18494,493
183,999786,5146,145
184,999785,1421,420
185,999785,7908,907
186,999785,9289,288
187,999785,10928,927
188,999785,15083,82
189,999785,19982,981
190,999784,7125,124
191,999784,8185,184
