,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,1000001,7,1000001,-12941,59,999328,7,6
1,1000001,12,1000001,-12225,775,999986,12,11
2,1000001,16,1000001,-12039,961,999692,16,15
3,1000001,20,1000001,-11550,450,999164,20,19
4,1000001,21,1000001,-10910,90,999273,21,20
5,1000001,24,1000001,-10509,491,999309,24,23
6,1000001,25,1000001,-8023,977,999619,25,24
7,1000001,28,1000001,-6460,540,999550,28,27
8,1000001,33,1000001,-4577,423,999582,33,32
9,1000001,34,1000001,-3120,880,999123,34,33
10,1000001,43,1000001,-2843,157,999543,43,42
11,1000000,47,1000000,-17648,352,999865,47,46
12,1000000,64,1000000,-16622,378,999838,64,63
13,1000000,79,1000000,-15885,115,998170,79,78
14,1000000,82,1000000,-15117,883,999024,82,81
15,1000000,87,1000000,-14940,60,999912,87,86
16,1000000,90,1000000,-13594,406,999859,90,89
17,1000000,96,1000000,-10772,228,999331,96,95
18,1000000,98,1000000,-10750,250,999305,98,97
19,1000000,101,1000000,-10721,279,999931,101,100
20,1000000,104,1000000,-9335,665,999954,104,103
21,1000000,105,1000000,-9075,925,999076,105,104
22,1000000,117,1000000,-8224,776,999628,117,116
23,1000000,119,1000000,-8118,882,999838,119,118
24,1000000,120,1000000,-7943,57,999117,120,119
25,1000000,121,1000000,-7312,688,999598,121,120
26,1000000,122,1000000,-3694,306,999186,122,121
27,1000000,125,1000000,-3537,463,999974,125,124
28,1000000,127,1000000,-3429,571,997751,127,126
29,1000000,130,1000000,-3147,853,999760,130,129
30,1000000,132,1000000,-12,988,999997,132,131
31,999999,136,999999,-18887,113,999821,136,135
32,999999,137,999999,-14314,686,999890,137,136
33,999999,152,999999,-14143,857,999610,152,151
34,999999,157,999999,-13750,250,999672,157,156
35,999999,166,999999,-10931,69,999878,166,165
36,999999,168,999999,-10360,640,999943,168,167
37,999999,175,999999,-10315,685,999937,175,174
38,999999,177,999999,-9197,803,999439,177,176
39,999999,189,999999,-8100,900,999929,189,188
40,999999,194,999999,-6883,117,999899,194,193
41,999999,195,999999,-6231,769,999243,195,194
42,999999,207,999999,-5731,269,999921,207,206
43,999999,210,999999,-5674,326,999522,210,209
44,999999,212,999999,-5132,868,999666,212,211
45,999999,221,999999,-4846,154,999974,221,220
46,999999,225,999999,-3898,102,999885,225,224
47,999998,230,999998,-18498,502,999971,230,229
48,999998,233,999998,-18237,763,998857,233,232
49,999998,241,999998,-15043,957,999545,241,240
50,999998,244,999998,-13242,758,999740,244,243
51,999998,247,999998,-12841,159,995950,247,246
52,999998,248,999998,-12772,228,999271,248,247
53,999998,249,999998,-12429,571,998896,249,248
54,999998,250,999998,-11787,213,999926,250,249
55,999998,255,999998,-11551,449,999223,255,254
56,999998,256,999998,-8722,278,999550,256,255
57,999998,257,999998,-8393,607,999942,257,256
58,999998,258,999998,-7314,686,999020,258,257
59,999998,262,999998,-7240,760,999147,262,261
60,999998,263,999998,-6869,131,999704,263,262
61,999998,267,999998,-5189,811,999806,267,266
62,999998,276,999998,-3168,832,999627,276,275
63,999998,284,999998,-1503,497,999934,284,283
64,999998,286,999998,-203,797,998927,286,285
65,999998,287,999998,19,18,999929,287,286
66,999997,292,999997,-16971,29,998196,292,291
67,999997,300,999997,-16262,738,999415,300,299
68,999997,304,999997,-15113,887,998430,304,303
69,999997,311,999997,-14640,360,999751,311,310
70,999997,313,999997,-9133,867,999736,313,312
71,1000002,319,1000019,319,318,1000002,-19463,537
72,999997,322,999997,-6641,359,999327,322,321
73,999997,331,999997,-3203,797,999764,331,330
74,999997,332,999997,-3033,967,999535,332,331
75,999997,333,999997,-2815,185,999310,333,332
76,999997,337,999997,-2498,502,997953,337,336
77,999997,341,999997,-1290,710,999902,341,340
78,1000002,344,1001042,344,343,1000002,-17503,497
79,1000002,346,1000031,346,345,1000002,-16502,498
80,999996,352,999996,-19574,426,998894,352,351
81,1000002,367,1000626,367,366,1000002,-16323,677
82,1000002,371,1000291,371,370,1000002,-14219,781
83,999996,372,999996,-18218,782,999814,372,371
84,1000002,373,1000162,373,372,1000002,-13055,945
85,1000002,380,1000011,380,379,1000002,-10896,104
86,1000002,382,1000290,382,381,1000002,-6224,776
87,999996,393,999996,-17384,616,999483,393,392
88,999996,398,999996,-16339,661,999468,398,397
89,1000002,405,1000071,405,404,1000002,-3406,594
90,999996,409,999996,-15253,747,997741,409,408
91,1000002,414,1000415,414,413,1000002,-1139,861
92,999996,415,999996,-15202,798,996600,415,414
93,1000002,416,1000248,416,415,1000002,279,278
94,999996,417,999996,-14826,174,999597,417,416
95,999996,418,999996,-14133,867,999586,418,417
96,999996,425,999996,-12504,496,999505,425,424
97,999996,427,999996,-12189,811,999958,427,426
98,999996,429,999996,-10187,813,999516,429,428
99,999996,432,999996,-9510,490,999612,432,431
100,999996,438,999996,-7780,220,999687,438,437
101,1000000,449,1000084,449,448,1000000,443,442
102,999996,455,999996,-6941,59,999277,455,454
103,999996,459,999996,-5117,883,999629,459,458
104,999996,468,999996,-4711,289,999357,468,467
105,999996,470,999996,-4308,692,999543,470,469
106,999996,481,999996,-3787,213,999873,481,480
107,1000002,482,1000388,482,481,1000002,472,471
108,999996,483,999996,-3101,899,999534,483,482
109,999996,484,999996,-1978,22,999720,484,483
110,1000003,490,1000027,490,489,1000003,-16883,117
111,1000003,492,1000108,492,491,1000003,-16815,185
112,1000003,497,1000634,497,496,1000003,-15622,378
113,1000003,500,1000754,500,499,1000003,-15409,591
114,999995,502,999995,-19023,977,999601,502,501
115,1000003,510,1000192,510,509,1000003,-13712,288
116,999995,512,999995,-17972,28,998896,512,511
117,999995,513,999995,-16407,593,999930,513,512
118,999995,515,999995,-15288,712,999446,515,514
119,1000003,518,1000136,518,517,1000003,-12209,791
120,1000003,522,1000881,522,521,1000003,-11132,868
121,1000003,524,1000691,524,523,1000003,-9787,213
122,999995,527,999995,-14907,93,999980,527,526
123,1000003,531,1000325,531,530,1000003,-9463,537
124,999995,533,999995,-14262,738,999603,533,532
125,999995,546,999995,-13164,836,999821,546,545
126,1000003,553,1000699,553,552,1000003,-8714,286
127,1000003,556,1001175,556,555,1000003,-8622,378
128,999995,557,999995,-12544,456,999761,557,556
129,1000003,561,1000324,561,560,1000003,-8543,457
130,999995,564,999995,-11706,294,999989,564,563
131,999995,566,999995,-9596,404,999382,566,565
132,1000003,568,1000105,568,567,1000003,-7680,320
133,999995,570,999995,-6390,610,998456,570,569
134,999995,575,999995,-5563,437,999021,575,574
135,1000003,582,1000131,582,581,1000003,-7161,839
136,999995,597,999995,-3457,543,999816,597,596
137,1000003,608,1000395,608,607,1000003,-6313,687
138,999995,611,999995,-2279,721,999820,611,610
139,1000003,613,1000159,613,612,1000003,-6196,804
140,999995,617,999995,-1621,379,999693,617,616
141,1000001,625,1000001,623,622,999929,625,624
142,999995,627,999995,-2,998,999987,627,626
143,999994,635,999994,-18787,213,999476,635,634
144,1000003,655,1000328,655,654,1000003,-5239,761
145,999994,656,999994,-17540,460,999687,656,655
146,1000003,657,1000837,657,656,1000003,-3269,731
147,1000003,661,1000867,661,660,1000003,-2636,364
148,999994,664,999994,-13568,432,999986,664,663
149,1000003,665,1000092,665,664,1000003,-2590,410
150,1000003,666,1000366,666,665,1000003,-1600,400
151,999994,670,999994,-13424,576,999698,670,669
152,999994,672,999994,-13378,622,998988,672,671
153,999994,674,999994,-12401,599,999775,674,673
154,1000004,680,1001228,680,679,1000004,-18756,244
155,999994,691,999994,-11179,821,999954,691,690
156,999994,696,999994,-10787,213,999730,696,695
157,999994,697,999994,-10543,457,999099,697,696
158,999994,701,999994,-9483,517,998753,701,700
159,1000004,704,1000745,704,703,1000004,-16153,847
160,999994,711,999994,-5788,212,999819,711,710
161,1000004,713,1000208,713,712,1000004,-10722,278
162,1000004,714,1000135,714,713,1000004,-10660,340
