,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,999909,5,1001173,5,5,999909,2,2
1,999666,6,999666,4,4,999363,6,6
2,998798,29,998798,13,13,998659,29,29
3,998983,33,999619,33,33,998983,18,18
4,998701,39,998701,23,23,997746,39,39
5,998923,47,998923,46,46,997541,47,47
6,998554,50,998554,27,27,997665,50,50
7,998547,52,998547,28,28,997389,52,52
8,998537,56,998537,30,30,997412,56,56
9,998618,62,1002261,62,62,998618,53,53
10,998862,67,999334,67,67,998862,49,49
11,998236,72,998236,32,32,996977,72,72
12,998109,77,998109,34,34,996782,77,77
13,998667,83,998667,82,82,996372,83,83
14,998142,85,998142,84,-1,997199,85,85
15,998701,89,998701,86,86,998065,89,89
16,998124,93,998124,92,-1,996378,93,93
17,998045,94,998045,93,-1,997401,94,94
18,997988,98,997988,97,-1,996445,98,98
19,997954,109,997954,108,-1,997382,109,109
20,997877,114,997877,54,54,997451,114,114
21,997868,117,997868,116,-1,996668,117,117
22,997535,123,997535,76,76,996027,123,123
23,997409,127,997409,69,69,995078,127,127
24,997380,131,997380,55,55,995529,131,131
25,997368,133,997368,43,43,995852,133,133
26,997367,134,997367,59,59,995166,134,134
27,997348,137,997348,51,51,995524,137,137
28,997215,138,997215,78,78,995516,138,138
29,997175,140,997175,65,65,995993,140,140
30,997134,143,997134,57,57,996462,143,143
31,996915,159,996915,73,73,994154,159,159
32,997066,160,1000294,160,160,997066,158,158
33,996834,164,996834,101,101,994305,164,164
34,996792,168,996792,167,-1,995552,168,168
35,996772,170,996772,169,-1,994058,170,170
36,996759,173,996759,172,-1,993901,173,173
37,996737,190,996737,189,-1,993686,190,190
38,996721,197,996721,196,-1,995211,197,197
39,996720,200,996720,88,88,994291,200,200
40,996719,205,996719,204,-1,993461,205,205
41,996694,208,996694,207,-1,994511,208,208
42,996839,218,996839,217,217,993505,218,218
43,996719,219,996719,218,-1,995229,219,219
44,997081,229,998679,229,229,997081,221,221
45,996621,231,996621,121,121,994073,231,231
46,996590,233,996590,112,112,995656,233,233
47,996585,235,996585,234,-1,995600,235,235
48,996576,237,996576,236,-1,993414,237,237
49,996551,242,996551,107,107,995027,242,242
50,996540,244,996540,100,100,993515,244,244
51,996346,250,996346,211,211,993021,250,250
52,996328,251,996328,130,130,993627,251,251
53,996186,255,996186,254,-1,994704,255,255
54,996175,256,996175,115,115,992783,256,256
55,996165,259,996165,44,44,992736,259,259
56,996161,260,996161,259,-1,993085,260,260
57,995934,263,995934,262,-1,992884,263,263
58,995896,264,995896,263,-1,993770,264,264
59,995867,265,995867,264,-1,993827,265,265
60,995846,266,995846,265,-1,995457,266,266
61,995895,275,995895,274,-1,994176,275,275
62,995867,277,995867,276,-1,993701,277,277
63,995783,285,995783,216,216,992458,285,285
64,995749,288,995749,213,213,993497,288,288
65,995639,289,995639,288,-1,994105,289,289
66,996489,294,996576,294,294,996489,293,-1
67,995655,295,995655,294,-1,992514,295,295
68,995569,296,995569,295,-1,992071,296,296
69,995477,299,995477,298,-1,992210,299,299
70,995678,304,995678,303,-1,992644,304,304
71,995586,305,995586,304,-1,993466,305,305
72,995464,310,995464,309,-1,991963,310,310
73,995425,312,995425,311,-1,991685,312,312
74,995311,318,995311,172,172,993744,318,318
75,995287,321,995287,182,182,991662,321,321
76,995266,323,995266,150,150,990751,323,323
77,995126,328,995126,327,-1,990656,328,328
78,995088,331,995088,132,132,991505,331,331
79,995082,332,995082,331,-1,994525,332,332
80,995047,333,995047,332,-1,990191,333,333
81,995009,337,995009,336,-1,990782,337,337
82,994993,338,994993,337,-1,994380,338,338
83,995314,350,995314,349,-1,992609,350,350
84,995221,353,995221,352,-1,991441,353,353
85,995152,355,995152,354,-1,993520,355,355
86,995100,356,995100,355,-1,991466,356,356
87,995009,364,995009,363,-1,991222,364,364
88,994993,365,994993,364,-1,990407,365,365
89,994977,368,994977,367,-1,991441,368,368
90,994945,386,994945,246,246,992831,386,386
91,994919,397,994919,128,128,991356,397,397
92,994907,400,994907,399,-1,994068,400,400
93,994883,403,994883,402,-1,991941,403,403
94,994857,407,994857,406,-1,990889,407,407
95,994845,409,994845,408,-1,991131,409,409
96,994836,410,994836,409,-1,992228,410,410
97,994823,415,994823,414,-1,990315,415,415
98,994820,419,994820,418,-1,990734,419,419
99,994814,421,994814,420,-1,990117,421,421
100,994813,422,994813,421,-1,990303,422,422
101,995810,426,997346,426,426,995810,425,-1
102,994948,433,994948,432,-1,992131,433,433
103,994850,439,994850,438,-1,992577,439,439
104,994840,441,994840,440,-1,990981,441,441
105,994816,450,994816,449,-1,990250,450,450
106,994815,451,994815,450,-1,992598,451,451
107,994812,453,994812,152,152,990428,453,453
108,995186,455,995186,454,454,991167,455,455
109,994860,461,994860,460,-1,991152,461,461
110,994805,463,994805,462,-1,990412,463,463
111,995080,468,995080,467,467,991445,468,468
112,994935,470,994935,469,-1,992867,470,470
113,994861,471,994861,470,-1,990992,471,471
114,994947,475,994947,474,-1,992003,475,475
115,994699,478,994699,477,-1,991277,478,478
116,994684,479,994684,478,-1,991355,479,479
117,994673,480,994673,479,-1,993743,480,480
118,994641,483,994641,279,279,989955,483,483
119,994640,484,994640,483,-1,991765,484,484
120,994598,490,994598,489,-1,991835,490,490
121,994531,501,994531,500,-1,991551,501,501
122,994504,503,994504,502,-1,989133,503,503
123,994497,504,994497,503,-1,989337,504,504
124,994492,506,994492,505,-1,989397,506,506
125,994488,507,994488,506,-1,990351,507,507
126,994485,508,994485,507,-1,990302,508,508
127,994479,511,994479,162,162,990249,511,511
128,994478,512,994478,511,-1,990253,512,512
129,994428,518,994428,517,-1,994407,518,518
130,994413,520,994413,519,-1,989518,520,520
131,994402,522,994402,521,-1,991757,522,522
132,994393,526,994393,525,-1,993228,526,526
133,994387,538,994387,537,-1,990329,538,538
134,994375,540,994375,539,-1,990005,540,540
135,994373,541,994373,540,-1,990716,541,541
136,994372,542,994372,541,-1,989986,542,542
137,994369,550,994369,180,180,989253,550,550
138,994364,552,994364,551,-1,989315,552,552
139,994329,558,994329,557,-1,990450,558,558
140,995112,568,995112,565,565,989194,568,568
141,994776,572,994776,571,-1,989925,572,572
142,994656,573,994656,572,-1,990007,573,573
143,994566,574,994566,573,-1,990077,574,574
144,994450,579,994450,578,-1,989396,579,579
145,994526,589,994526,588,-1,990030,589,589
146,994468,591,994468,590,-1,990252,591,591
147,994373,597,994373,596,-1,990233,597,597
148,994297,606,994297,183,183,991278,606,606
149,994509,612,997344,612,612,994509,601,601
150,995186,616,996044,616,616,995186,615,-1
151,994550,617,994550,616,-1,991837,617,617
152,994458,618,994458,617,-1,989267,618,618
153,994389,619,994389,618,-1,989408,619,619
154,994268,625,994268,624,-1,994156,625,625
155,994246,626,994246,625,-1,989125,626,626
156,994225,636,994225,635,-1,988852,636,636
157,994274,643,994274,642,-1,988916,643,643
158,994251,644,994251,643,-1,990474,644,644
159,994233,645,994233,644,-1,990475,645,645
160,994220,646,994220,645,-1,989883,646,646
161,995210,647,998763,647,647,995210,646,-1
162,994466,649,994466,648,-1,990727,649,649
163,994803,654,994803,653,653,989753,654,654
164,994497,655,994497,654,-1,990289,655,655
165,994418,656,994418,655,-1,989318,656,656
166,994316,662,994316,661,-1,994199,662,662
167,994301,675,994301,674,-1,991883,675,675
168,995271,676,997637,676,676,995271,675,-1
169,994182,685,994182,369,369,990146,685,685
170,994168,687,994168,195,195,991846,687,687
171,994107,688,994107,543,543,989128,688,688
172,994089,691,994089,241,241,990433,691,691
173,994051,694,994051,223,223,989223,694,694
174,994043,696,994043,689,689,988817,696,696
175,994041,697,994041,202,202,990406,697,697
176,993976,700,993976,588,588,990035,700,700
177,993949,702,993949,247,247,989559,702,702
178,993922,705,993922,587,587,988861,705,705
179,993858,713,993858,192,192,989324,713,713
180,993851,714,993851,151,151,988170,714,714
