,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,999998,2,1001078,2,1,999998,-19942,58
1,999998,4,1000066,4,3,999998,-16402,598
2,999998,5,1000603,5,4,999998,-14230,770
3,999998,6,1000106,6,5,999998,-12386,614
4,999998,9,1000304,9,8,999998,-12385,615
5,999998,11,1000358,11,10,999998,-11197,803
6,999998,16,1000648,16,15,999998,-9566,434
7,999998,19,1000315,19,18,999998,-8969,31
8,999998,20,1000183,20,19,999998,-6629,371
9,999998,23,1000110,23,22,999998,-6049,951
10,999998,26,1000238,26,25,999998,-5613,387
11,999998,30,1000110,30,29,999998,-3865,135
12,999998,34,1000227,34,33,999998,-3289,711
13,999998,40,1000393,40,39,999998,-2793,207
14,999998,48,1001507,48,47,999998,-2099,901
15,999998,50,1000121,50,49,999998,-1466,534
16,999998,51,1000845,51,50,999998,-418,582
17,999998,57,1000123,57,56,999998,-325,675
18,999999,72,1000146,72,71,999999,-19696,304
19,999999,73,1000000,73,72,999999,-19582,418
20,999999,78,1000198,78,77,999999,-17794,206
21,999999,83,1001045,83,82,999999,-16872,128
22,999999,89,1001529,89,88,999999,-15230,770
23,999999,90,1000497,90,89,999999,-14593,407
24,999999,94,1000337,94,93,999999,-14239,761
25,999999,98,1002507,98,97,999999,-12045,955
26,999999,100,1000775,100,99,999999,-11165,835
27,999997,104,999997,-8841,159,999914,104,103
28,999999,105,1003154,105,104,999999,-10995,5
29,999999,107,1001153,107,106,999999,-10223,777
30,999999,108,1000215,108,107,999999,-9345,655
31,999997,109,999997,-7787,213,999411,109,108
32,999999,115,1002558,115,114,999999,-7302,698
33,999999,121,1000980,121,120,999999,-7289,711
34,999999,125,1000002,125,124,999999,-6488,512
35,999999,129,1000347,129,128,999999,-6375,625
36,999997,132,999997,-7180,820,999756,132,131
37,999999,133,1000432,133,132,999999,-4214,786
38,999999,135,1000537,135,134,999999,-4156,844
39,999999,136,1000959,136,135,999999,-2856,144
40,999999,140,1000195,140,139,999999,-2581,419
41,999999,146,1000615,146,145,999999,-2110,890
42,999999,147,1000097,147,146,999999,-1309,691
43,999997,149,999997,-5704,296,999971,149,148
44,999999,152,1000168,152,151,999999,-738,262
45,999997,159,999997,-4023,977,997205,159,158
46,1000000,161,1000342,161,160,1000000,-18727,273
47,1000000,165,1001253,165,164,1000000,-17659,341
48,1000000,166,1000405,166,165,1000000,-14396,604
49,999997,167,999997,-1341,659,999805,167,166
50,1000000,173,1000168,173,172,1000000,-14076,924
51,1000000,185,1000280,185,184,1000000,-11510,490
52,1000000,187,1000123,187,186,1000000,-10470,530
53,1000000,199,1001503,199,198,1000000,-10001,999
54,1000000,200,1000712,200,199,1000000,-6164,836
55,1000000,202,1000811,202,201,1000000,-5969,31
56,1000000,222,1000012,222,221,1000000,-3056,944
57,1000000,227,1000065,227,226,1000000,-2156,844
58,1000000,237,1000150,237,236,1000000,-1630,370
59,1000000,240,1001537,240,239,1000000,-916,84
60,1000000,244,1000022,244,243,1000000,-251,749
61,999996,245,999996,-18822,178,998975,245,244
62,999996,246,999996,-18185,815,999690,246,245
63,1000000,247,1000368,247,246,1000000,-73,927
64,999996,269,999996,-17473,527,999752,269,268
65,999996,271,999996,-16880,120,999535,271,270
66,999996,275,999996,-16433,567,999928,275,274
67,1000001,280,1000496,280,279,1000001,-19442,558
68,999996,285,999996,-15676,324,998255,285,284
69,1000001,286,1000861,286,285,1000001,-17995,5
