,PRICE
0,1000000
1,1000000
2,1000000
3,1000000
4,1000000
5,1000000
6,1000000
7,1000000
8,1000000
9,1000000
10,1000076
11,1000254
12,1000254
13,1000254
14,1000254
15,1000254
16,1000254
17,1000254
18,1000254
19,1000283
20,1000283
21,1000779
22,1000779
23,1000795
24,1000795
25,1000795
26,1000795
27,1000795
28,1001188
29,1001348
30,1001431
31,1001431
32,1001431
33,1001431
34,1001431
35,1001431
36,1001053
37,1001315
38,1001315
39,1001315
40,1001315
41,1001514
42,1001514
43,1001514
44,1001514
45,1001514
46,1001514
47,1001589
48,1001589
49,1001420
50,1001976
51,1002099
52,1002099
53,1002099
54,1002379
55,1002379
56,1001657
57,1001657
58,1001657
59,1001467
60,1001467
61,1001467
62,1002240
63,1002240
64,1002436
65,1002436
66,1002436
67,1002436
68,1002215
69,1002215
70,1002508
71,1002508
72,1002269
73,1002269
74,1002269
75,1002269
76,1002298
77,1002298
78,1002298
79,1002298
80,1002298
81,1002298
82,1002655
83,1002655
84,1002655
85,1002655
86,1002662
87,1002667
88,1002671
89,1002671
90,1002671
91,1002674
92,1002674
93,1002674
94,1002674
95,1002676
96,1002676
97,1002678
98,1002678
99,1002678
100,1002678
101,1002679
102,1002680
103,1002680
104,1002681
105,1002681
106,1002682
107,1002682
108,1002682
109,1002682
110,1002682
111,1002682
112,1002682
113,1002685
114,1002685
115,1002685
116,1002685
117,1002685
118,1002685
119,1002725
120,1002725
121,1002725
122,1002725
123,1002725
124,1002725
125,1002725
126,1002725
127,1002725
128,1002736
129,1002736
130,1002736
131,1002736
132,1002736
133,1002743
134,1002743
135,1002749
136,1002749
137,1002749
138,1002749
139,1002754
140,1001758
141,1001758
142,1001758
143,1001758
144,1002710
145,1002710
146,1002710
147,1002710
148,1002710
149,1002748
150,1002753
151,1002753
152,1002753
153,1002753
154,1002753
155,1001782
156,1001782
157,1001782
158,1001782
159,1001782
160,1001782
161,1001782
162,1001782
163,1001782
164,1002433
165,1002433
166,1002433
167,1002770
168,1002770
169,1002770
170,1002770
171,1002770
172,1002770
173,1002771
174,1002771
175,1002771
176,1002771
177,1002771
178,1002771
179,1002771
180,1002771
181,1002765
182,1002765
183,1002860
184,1002860
185,1002860
186,1002954
187,1002962
188,1002962
189,1002962
190,1002962
191,1002962
192,1002962
193,1002962
194,1002962
195,1002962
196,1002962
197,1002962
198,1002962
199,1003137
200,1003345
201,1003345
202,1003362
203,1003369
204,1003385
205,1003385
206,1003385
207,1003385
208,1003385
209,1003385
210,1003385
211,1003385
212,1003423
213,1003423
214,1003423
215,1003423
216,1003438
217,1003438
218,1003478
219,1003478
220,1003454
221,1003492
222,1003492
223,1003516
224,1003516
225,1003516
226,1003516
227,1003516
228,1003516
229,1003516
230,1002534
231,1002534
232,1002534
233,1002534
234,1002534
235,1002534
236,1002534
237,1002534
238,1003589
239,1003595
240,1003607
241,1003653
242,1003653
243,1003679
244,1003679
245,1003679
246,1003679
247,1003679
248,1003679
249,1003679
250,1003679
251,1003703
252,1003703
253,1003703
254,1003703
255,1003703
256,1003703
257,1003708
258,1003708
259,1003708
260,1003711
261,1003713
262,1003713
263,1003713
264,1003713
265,1003713
266,1003713
267,1003713
268,1003713
269,1003721
270,1003721
271,1003721
272,1003721
273,1004016
274,1004016
275,1004016
276,1004143
277,1004143
278,1004143
279,1004198
280,1004322
281,1004322
282,1004322
283,1004322
284,1004407
285,1004407
286,1004466
287,1004466
288,1004466
289,1004544
290,1004544
291,1004567
292,1004567
293,1004567
294,1004567
295,1004567
296,1004567
297,1004567
298,1004632
299,1004632
300,1004647
301,1004647
302,1004654
303,1004665
304,1004665
305,1004665
306,1004665
307,1004699
308,1004699
309,1004699
310,1004699
311,1004699
312,1004699
313,1004699
314,1004699
315,1004699
316,1004750
317,1004750
318,1004750
319,1004750
320,1004750
321,1004766
322,1004770
323,1004770
324,1004770
325,1004770
326,1004782
327,1004782
328,1004782
329,1004782
330,1004782
331,1004782
332,1004841
333,1004841
334,1004841
335,1004859
336,1004859
337,1004896
338,1004896
339,1004656
340,1004908
341,1004959
342,1004961
343,1004967
344,1004967
345,1004967
346,1004967
347,1004665
348,1004745
349,1004745
350,1004541
351,1004541
352,1004541
353,1004541
354,1004541
355,1004541
356,1004541
357,1004803
358,1004803
359,1004803
360,1004912
361,1004912
362,1004912
363,1004912
364,1004912
365,1004912
366,1004912
367,1004912
368,1004912
369,1004912
370,1004912
371,1004912
372,1004733
373,1004733
374,1004733
375,1004917
376,1004917
377,1004917
378,1004917
379,1004949
380,1004949
381,1004958
382,1004958
383,1004985
384,1004985
385,1004985
386,1004985
387,1004985
388,1004985
389,1004985
390,1004985
391,1004985
392,1004985
393,1004985
394,1004985
395,1004985
396,1004985
397,1004985
398,1004985
399,1005097
400,1005097
401,1005097
402,1005097
403,1005097
404,1005097
405,1005097
406,1005097
407,1005130
408,1005130
409,1005133
410,1005133
411,1005142
412,1005142
413,1005142
414,1005142
415,1005142
416,1005142
417,1005142
418,1005142
419,1005142
420,1005142
421,1005142
422,1005142
423,1005142
424,1004888
425,1004888
426,1004888
427,1004888
428,1004888
429,1004888
430,1004888
431,1004539
432,1004539
433,1004539
434,1004539
435,1003789
436,1003789
437,1003789
438,1003789
439,1003789
440,1003789
441,1003789
442,1004957
443,1004957
444,1004957
445,1004957
446,1004957
447,1004957
448,1005014
449,1005014
450,1005014
451,1005014
452,1005014
453,1005014
454,1005087
455,1005087
456,1005087
457,1005087
458,1005087
459,1005087
460,1005107
461,1005107
462,1005107
463,1005122
464,1004133
465,1005014
466,1005014
467,1005014
468,1005052
469,1005052
470,1005052
471,1005109
472,1005124
473,1005124
474,1005124
475,1005150
476,1005150
477,1005150
478,1005154
479,1005157
480,1005157
481,1005157
482,1005157
483,1005157
484,1005157
485,1005160
486,1005160
487,1005162
488,1005162
489,1005162
490,1005162
491,1005163
492,1005163
493,1005163
494,1005163
495,1005164
496,1005164
497,1005165
498,1005166
499,1005166
500,1005166
501,1005166
502,1005166
503,1005169
504,1005169
505,1005169
506,1005169
507,1005169
508,1005181
509,1005187
510,1005187
511,1005187
512,1005187
513,1005187
514,1005191
515,1005191
516,1005191
517,1005191
518,1005191
519,1005194
520,1005194
521,1005194
522,1005194
523,1005200
524,1005200
525,1005200
526,1005200
527,1005204
528,1005204
529,1005204
530,1005204
531,1005205
532,1005205
533,1005205
534,1005206
535,1005206
536,1005206
537,1005210
538,1005210
539,1005210
540,1005210
541,1005210
542,1005219
543,1005219
544,1005226
545,1005231
546,1005231
547,1005231
548,1005231
549,1005231
550,1005235
551,1005235
552,1005235
553,1005235
554,1005235
555,1005235
556,1005235
557,1005235
558,1005235
559,1005237
560,1005237
561,1005237
562,1005237
563,1005245
564,1005245
565,1005245
566,1005245
567,1005245
568,1004910
569,1004910
570,1005161
571,1005182
572,1005198
573,1005198
574,1005198
575,1005198
576,1005210
577,1005219
578,1005219
579,1005219
580,1005219
581,1005126
582,1005126
583,1005247
584,1005247
585,1005269
586,1005269
587,1005269
588,1005316
589,1004737
590,1005329
591,1005329
592,1005329
593,1005329
594,1005329
595,1005329
596,1005329
597,1005333
598,1005333
599,1005333
600,1005395
601,1005478
602,1005494
603,1005498
604,1005498
605,1005498
606,1005321
607,1005506
608,1005506
609,1005506
610,1005506
611,1005506
612,1005506
613,1005506
614,1005556
615,1005556
616,1005556
617,1005614
618,1005614
619,1005678
620,1005678
621,1005678
622,1005678
623,1005678
624,1005678
625,1005678
626,1005815
627,1005845
628,1005845
629,1005845
630,1005864
631,1005869
632,1005869
633,1005869
634,1005869
635,1005869
636,1005869
637,1005869
638,1005869
639,1005869
640,1005869
641,1006045
642,1006045
643,1006045
644,1006080
645,1006096
646,1006096
647,1006096
648,1006108
649,1006127
650,1006127
651,1006127
652,1006127
653,1006127
654,1006187
655,1006187
656,1006187
657,1005465
658,1005465
659,1006079
660,1006130
661,1006130
662,1006130
663,1006130
664,1006130
665,1006191
666,1006191
667,1006191
668,1006200
669,1006200
670,1006200
671,1006225
672,1006225
673,1006225
674,1006225
675,1006225
676,1006244
677,1006244
678,1006244
679,1006244
680,1006244
681,1006244
682,1006247
683,1006247
684,1006247
685,1006247
686,1006247
687,1006229
688,1006235
689,1006235
690,1006235
691,1006235
692,1006226
693,1006233
694,1006238
695,1006242
696,1006242
697,1006242
698,1006242
699,1006249
700,1006250
701,1006250
702,1006250
703,1006250
704,1006250
705,1006250
706,1006256
707,1006256
708,1006256
709,1006256
710,1006256
711,1006256
712,1006256
713,1006256
714,1006256
715,1005293
716,1005293
717,1006213
718,1006274
719,1006274
720,1006274
721,1006274
722,1006274
723,1006274
724,1006274
725,1006323
726,1006323
727,1006323
728,1006350
729,1006350
730,1006377
731,1006397
732,1006397
733,1006397
734,1006397
735,1006397
736,1006397
737,1006397
738,1006397
739,1006397
740,1006456
741,1006456
742,1006456
743,1006456
744,1006456
745,1006456
746,1006456
747,1006456
748,1006456
749,1006456
750,1006459
751,1006459
752,1006461
753,1006465
754,1006465
755,1006465
756,1006465
757,1005471
758,1006346
759,1006346
760,1006346
761,1006346
762,1005378
763,1005378
764,1005378
765,1006364
766,1006364
767,1006364
768,1006364
769,1006364
770,1006364
771,1006401
772,1006401
773,1006401
774,1006405
775,1006405
776,1006405
777,1006423
778,1006423
779,1006436
780,1006436
781,1006446
782,1006446
783,1006453
784,1006459
785,1006459
786,1006459
787,1006466
788,1006466
789,1006468
790,1006468
791,1006468
792,1006468
793,1006468
794,1006468
795,1006468
796,1006468
797,1006468
798,1006468
799,1006468
800,1006474
801,1006474
802,1006474
803,1006474
804,1006474
805,1006474
806,1006474
807,1006474
808,1006382
809,1006451
810,1006457
811,1006457
812,1006462
813,1006462
814,1006462
815,1006462
816,1006465
817,1006465
818,1006468
819,1006470
820,1006470
821,1006470
822,1005471
823,1006346
824,1006346
825,1006346
826,1006346
827,1006346
828,1006346
829,1006346
830,1006346
831,1006346
832,1006346
833,1006346
834,1006477
835,1006477
836,1006479
837,1006479
838,1006480
839,1006480
840,1006480
841,1006480
842,1006480
843,1006531
844,1006531
845,1006618
846,1006618
847,1006618
848,1006618
849,1006618
850,1006651
851,1006651
852,1006677
853,1006683
854,1006700
855,1006744
856,1006744
857,1006744
858,1006749
859,1006749
860,1006783
861,1006783
862,1006783
863,1006796
864,1006796
865,1006796
866,1006796
867,1006796
868,1006796
869,1006878
870,1006878
871,1006878
872,1006878
873,1006878
874,1006878
875,1006878
876,1006878
877,1006938
878,1006938
879,1006938
880,1006938
881,1006938
882,1006938
883,1006938
884,1006938
885,1006938
886,1006938
887,1006938
888,1006938
889,1006938
890,1006938
891,1006938
892,1006938
893,1006938
894,1006938
895,1007006
896,1007006
897,1007034
898,1007034
899,1007034
900,1007151
901,1007151
902,1007151
903,1007151
904,1007151
905,1007151
906,1007151
907,1007151
908,1007151
909,1007151
910,1007151
911,1007151
912,1007151
913,1007151
914,1007310
915,1007321
916,1007321
917,1007343
918,1007343
919,1007357
920,1007357
921,1007357
922,1007357
923,1007357
924,1007357
925,1007357
926,1007357
927,1007357
928,1007357
929,1007357
930,1007357
931,1007357
932,1007357
933,1007400
934,1007400
935,1007400
936,1007400
937,1007400
938,1007417
939,1007417
940,1007417
941,1007423
942,1007497
943,1007497
944,1007497
945,1007497
946,1007497
947,1007497
948,1007497
949,1007497
950,1007497
951,1007497
952,1007623
953,1007623
954,1007632
955,1007632
956,1007632
957,1007632
958,1007632
959,1007632
960,1007632
961,1007632
962,1007632
963,1007632
964,1007632
965,1007632
966,1007632
967,1007632
968,1007768
969,1007768
970,1007768
971,1007768
972,1007768
973,1007768
974,1007800
975,1007800
976,1007800
977,1007800
978,1007800
979,1007800
980,1007800
981,1007800
982,1007800
983,1007800
984,1007800
985,1007800
986,1007800
987,1007800
988,1007800
989,1007800
990,1007800
991,1007800
992,1007840
993,1007840
994,1007843
995,1007843
996,1007852
997,1007859
998,1007859
999,1007859
1000,1007859
1001,1007865
1002,1007865
1003,1007865
1004,1007865
1005,1007868
1006,1007868
1007,1006880
1008,1006880
1009,1006880
1010,1006880
1011,1007783
1012,1007783
1013,1007796
1014,1007796
1015,1007796
1016,1007796
1017,1007796
1018,1007830
1019,1007831
1020,1007831
1021,1007831
1022,1007835
1023,1007850
1024,1007850
1025,1007850
1026,1007850
1027,1007553
1028,1007553
1029,1007553
1030,1007553
1031,1007553
1032,1007703
1033,1007703
1034,1007703
1035,1007703
1036,1007787
1037,1007787
1038,1007810
1039,1007810
1040,1007828
1041,1007841
1042,1007851
1043,1007851
1044,1007851
1045,1007851
1046,1007851
1047,1007503
1048,1007503
1049,1007503
1050,1007503
1051,1007503
1052,1007834
1053,1007834
1054,1007834
1055,1007834
1056,1007834
1057,1007846
1058,1007846
1059,1006855
1060,1006855
1061,1006855
1062,1006855
1063,1006855
1064,1007803
1065,1007803
1066,1007259
1067,1007259
1068,1007259
1069,1007259
1070,1007737
1071,1007773
1072,1007800
1073,1007800
1074,1007820
1075,1007820
1076,1007820
1077,1007820
1078,1007820
1079,1007820
1080,1007820
1081,1007876
1082,1007876
1083,1007876
1084,1007877
1085,1007878
1086,1007878
1087,1007878
1088,1007878
1089,1007879
1090,1007879
1091,1007879
1092,1007879
1093,1007879
1094,1007882
1095,1007882
1096,1007882
1097,1007882
1098,1007882
1099,1007882
1100,1007131
1101,1007131
1102,1007131
1103,1007131
1104,1007131
1105,1007131
1106,1007697
1107,1007697
1108,1007697
1109,1007785
1110,1007785
1111,1007785
1112,1007443
1113,1007650
1114,1007710
1115,1007710
1116,1007710
1117,1007793
1118,1007793
1119,1007793
1120,1007793
1121,1007817
1122,1007817
1123,1007817
1124,1007817
1125,1007817
1126,1007817
1127,1007817
1128,1007866
1129,1007872
1130,1007872
1131,1007872
1132,1007872
1133,1007872
1134,1007447
1135,1007558
1136,1007558
1137,1007707
1138,1007707
1139,1007707
1140,1007791
1141,1007816
1142,1007816
1143,1007816
1144,1007834
1145,1007834
1146,1007834
1147,1007834
1148,1007834
1149,1006848
1150,1007729
1151,1007769
1152,1006799
1153,1007693
1154,1007693
1155,1007693
1156,1007693
1157,1007693
1158,1007783
1159,1007783
1160,1007783
1161,1007783
1162,1007783
1163,1007783
1164,1007783
1165,1007783
1166,1007783
1167,1007783
1168,1007883
1169,1006885
1170,1007757
1171,1007757
1172,1007757
1173,1007757
1174,1007757
1175,1007757
1176,1007757
1177,1007857
1178,1007857
1179,1007857
1180,1007857
1181,1007857
1182,1007857
1183,1007875
1184,1007875
1185,1007875
1186,1007875
1187,1007875
1188,1007875
1189,1007891
1190,1007891
1191,1007891
1192,1007895
1193,1007895
1194,1007896
1195,1007897
1196,1007897
1197,1007898
1198,1007898
1199,1007898
1200,1007898
1201,1007898
1202,1007898
1203,1007898
1204,1007901
1205,1007901
1206,1007901
1207,1007901
1208,1007901
1209,1007920
1210,1007920
1211,1007920
1212,1008051
1213,1008051
1214,1008063
1215,1008065
1216,1008065
1217,1008065
1218,1008065
1219,1008065
1220,1008077
1221,1008077
1222,1008077
1223,1008077
1224,1008113
1225,1008175
1226,1008175
1227,1008193
1228,1008193
1229,1008193
1230,1008193
1231,1008193
1232,1008193
1233,1008193
1234,1008193
1235,1008193
1236,1008193
1237,1008193
1238,1008193
1239,1008276
1240,1008276
1241,1008304
1242,1008316
1243,1008316
1244,1008328
1245,1008338
1246,1008338
1247,1008338
1248,1008338
1249,1008338
1250,1008338
1251,1008338
1252,1008338
1253,1007514
1254,1007514
1255,1008394
1256,1008394
1257,1008394
1258,1008394
1259,1008415
1260,1008415
1261,1008415
1262,1008415
1263,1008415
1264,1008415
1265,1008415
1266,1008415
1267,1008415
1268,1008465
1269,1008465
1270,1008465
1271,1008465
1272,1008465
1273,1008465
1274,1008465
1275,1008492
1276,1008492
1277,1008492
1278,1008492
1279,1008492
1280,1008492
1281,1008504
1282,1008504
1283,1008504
1284,1008504
1285,1008507
1286,1008507
1287,1008507
1288,1008523
1289,1008523
1290,1008523
1291,1008523
1292,1008330
1293,1008330
1294,1008330
1295,1008330
1296,1008533
1297,1008533
1298,1008533
1299,1008556
1300,1008556
1301,1008618
1302,1008618
1303,1008618
1304,1008618
1305,1008618
1306,1008623
1307,1008623
1308,1008623
1309,1008623
1310,1008649
1311,1008649
1312,1008672
1313,1008674
1314,1008674
1315,1008685
1316,1008685
1317,1008685
1318,1008685
1319,1008685
1320,1008685
1321,1008685
1322,1008685
1323,1008685
1324,1008685
1325,1008695
1326,1008695
1327,1008695
1328,1008701
1329,1008701
1330,1008701
1331,1008701
1332,1008709
1333,1008709
1334,1008709
1335,1008709
1336,1008712
1337,1008712
1338,1008712
1339,1007714
1340,1007714
1341,1008676
1342,1008676
1343,1008687
1344,1008687
1345,1008687
1346,1008695
1347,1008695
1348,1008695
1349,1008695
1350,1008695
1351,1008695
1352,1008721
1353,1008721
1354,1008721
1355,1008721
1356,1008739
1357,1008739
1358,1008748
1359,1008748
1360,1008748
1361,1008748
1362,1008815
1363,1008815
1364,1008815
1365,1008815
1366,1008829
1367,1008834
1368,1008834
1369,1008834
1370,1008834
1371,1008834
1372,1008834
1373,1008843
1374,1008843
1375,1008894
1376,1008894
1377,1008911
1378,1008932
1379,1008932
1380,1008939
1381,1008941
1382,1008941
1383,1008941
1384,1008941
1385,1008941
1386,1008953
1387,1008957
1388,1008957
1389,1008957
1390,1008957
1391,1008957
1392,1008957
1393,1008957
1394,1008957
1395,1008957
1396,1008957
1397,1008957
1398,1008957
1399,1008957
1400,1008957
1401,1008957
1402,1008957
1403,1008957
1404,1008957
1405,1008957
1406,1008957
1407,1008957
1408,1008283
1409,1008283
1410,1008283
1411,1008283
1412,1008022
1413,1008022
1414,1008022
1415,1008022
1416,1008915
1417,1008915
1418,1008915
1419,1008915
1420,1008610
1421,1008610
1422,1008610
1423,1008610
1424,1008610
1425,1008610
1426,1008887
1427,1008887
1428,1008887
1429,1007923
1430,1007923
1431,1007923
1432,1007923
1433,1007923
1434,1007923
1435,1007923
1436,1007923
1437,1008961
1438,1008961
1439,1008961
1440,1008961
1441,1008961
1442,1008961
1443,1008961
1444,1009031
1445,1009031
1446,1009051
1447,1009051
1448,1009051
1449,1009075
1450,1009075
1451,1009082
1452,1009084
1453,1009084
1454,1009084
1455,1009084
1456,1009084
1457,1009085
1458,1009086
1459,1009086
1460,1009086
1461,1009086
1462,1009086
1463,1009086
1464,1009086
1465,1009086
1466,1009086
1467,1009086
1468,1009086
1469,1009086
1470,1009086
1471,1009086
1472,1009086
1473,1009086
1474,1009086
1475,1009086
1476,1009086
1477,1009086
1478,1009086
1479,1009086
1480,1009086
1481,1009086
1482,1009086
1483,1009086
1484,1009086
1485,1009086
1486,1009086
1487,1009086
1488,1009086
1489,1009086
1490,1009086
1491,1009086
1492,1009086
1493,1009086
1494,1009086
1495,1009086
1496,1009086
1497,1009086
1498,1009086
1499,1009086
1500,1009086
1501,1009086
1502,1009086
1503,1009086
1504,1009086
1505,1009086
1506,1009086
1507,1009086
1508,1009086
1509,1009086
1510,1009086
1511,1009086
1512,1009086
1513,1009086
1514,1009086
1515,1009086
1516,1009086
1517,1009086
1518,1009086
1519,1009086
1520,1009086
1521,1009086
1522,1009086
1523,1009086
1524,1009086
1525,1009086
1526,1009086
1527,1009086
1528,1009086
1529,1009086
