,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,1000002,2,1000422,2,1,1000002,-19369,631
1,1000002,5,1001657,5,4,1000002,-19061,939
2,1000002,8,1000433,8,7,1000002,-16065,935
3,1000002,16,1000269,16,15,1000002,-14090,910
4,1000002,17,1000344,17,16,1000002,-12844,156
5,1000002,22,1000150,22,21,1000002,-12751,249
6,1000002,26,1000271,26,25,1000002,-8912,88
7,1000002,43,1000155,43,42,1000002,-7861,139
8,1000002,44,1000625,44,43,1000002,-7460,540
9,1000002,45,1000262,45,44,1000002,-5341,659
10,1000002,46,1000419,46,45,1000002,-4625,375
11,1000002,48,1000601,48,47,1000002,-2222,778
12,1000002,57,1000430,57,56,1000002,-1694,306
13,1000002,66,1001995,66,65,1000002,-1467,533
14,1000002,71,1000071,71,70,1000002,-710,290
15,1000003,74,1000620,74,73,1000003,-19657,343
16,1000003,75,1000618,75,74,1000003,-19267,733
17,1000003,79,1000402,79,78,1000003,-19018,982
18,1000003,84,1000202,84,83,1000003,-17666,334
19,1000003,87,1000083,87,86,1000003,-16595,405
20,1000003,90,1002566,90,89,1000003,-16257,743
21,1000003,91,1000446,91,90,1000003,-11430,570
22,1000003,93,1000094,93,92,1000003,-8943,57
23,1000003,97,1000243,97,96,1000003,-8492,508
24,1000003,98,1000411,98,97,1000003,-4954,46
25,1000003,101,1000271,101,100,1000003,-3722,278
26,1000003,103,1000263,103,102,1000003,-1184,816
27,1000003,105,1000861,105,104,1000003,-940,60
28,1000004,110,1000072,110,109,1000004,-18254,746
29,1000004,119,1001849,119,118,1000004,-18004,996
30,1000004,121,1000068,121,120,1000004,-17024,976
31,1000004,128,1000177,128,127,1000004,-13825,175
32,1000004,129,1000100,129,128,1000004,-9818,182
33,1000004,133,1001204,133,132,1000004,-9090,910
34,1000004,136,1000090,136,135,1000004,-5537,463
35,1000004,138,1003127,138,137,1000004,-5397,603
36,1000004,142,1000380,142,141,1000004,-4011,989
37,1000004,153,1000106,153,152,1000004,-3323,677
38,1000004,158,1000498,158,157,1000004,-80,920
39,1000005,177,1000016,177,176,1000005,-15912,88
40,1000005,179,1000871,179,178,1000005,-14811,189
41,1000005,184,1000265,184,183,1000005,-11615,385
42,1000001,194,1000001,-18167,833,999563,194,193
43,1000001,195,1000001,-16664,336,999900,195,194
44,1000001,201,1000001,-16448,552,999627,201,200
45,1000001,203,1000001,-13061,939,999757,203,202
46,1000001,205,1000001,-7024,976,999732,205,204
47,1000001,206,1000001,-6954,46,999838,206,205
48,1000001,207,1000001,-6837,163,999341,207,206
49,1000005,208,1000010,208,207,1000005,-9819,181
50,1000005,209,1000016,209,208,1000005,-6917,83
51,1000005,210,1000317,210,209,1000005,-6396,604
52,1000005,211,1000651,211,210,1000005,-6282,718
53,1000005,212,1001133,212,211,1000005,-3936,64
54,1000005,214,1004764,214,213,1000005,-3871,129
55,1000001,215,1000001,-6780,220,999983,215,214
56,1000001,224,1000001,-6529,471,999857,224,223
57,1000001,235,1000001,-5970,30,1000001,235,234
58,1000001,237,1000001,-2940,60,999766,237,236
59,1000001,238,1000001,-1546,454,998422,238,237
60,1000001,242,1000001,-1,999,999813,242,241
61,1000006,256,1000694,256,255,1000006,-19567,433
62,1000006,265,1000326,265,264,1000006,-18334,666
63,1000006,292,1002123,292,291,1000006,-18059,941
64,1000006,296,1000055,296,295,1000006,-17601,399
65,1000006,298,1001024,298,297,1000006,-16295,705
66,1000000,311,1000000,-18711,289,999093,311,310
67,1000000,328,1000000,-16261,739,999944,328,327
68,1000000,333,1000000,-14994,6,999533,333,332
69,1000006,336,1000029,336,335,1000006,-15673,327
70,1000006,339,1000329,339,338,1000006,-15402,598
71,1000000,343,1000000,-14892,108,996048,343,342
72,1000000,344,1000000,-14571,429,999713,344,343
73,1000000,346,1000000,-14474,526,999732,346,345
74,1000006,350,1001314,350,349,1000006,-13280,720
75,1000000,355,1000000,-11892,108,999335,355,354
76,1000006,357,1000051,357,356,1000006,-12733,267
77,1000006,358,1000398,358,357,1000006,-12393,607
78,1000006,359,1000282,359,358,1000006,-12323,677
79,1000000,362,1000000,-10912,88,999788,362,361
80,1000000,363,1000000,-10245,755,999652,363,362
81,1000006,372,1000272,372,371,1000006,-11358,642
82,1000006,373,1000360,373,372,1000006,-11086,914
83,1000000,374,1000000,-9519,481,999679,374,373
84,1000006,376,1000024,376,375,1000006,-10798,202
85,1000006,381,1000373,381,380,1000006,-6788,212
