,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,1000000,1,1000001,1,-2,1000000,-18623,377
1,1000000,2,1000001,2,-2,1000000,-18569,431
2,1000000,2,1000001,2,-2,1000000,-18405,595
3,1000000,3,1000001,3,-2,1000000,-16085,915
4,1000000,3,1000001,3,-2,1000000,-15630,370
5,1000000,4,1000001,4,-2,1000000,-15612,388
6,1000000,4,1000001,4,-2,1000000,-15406,594
7,1000000,5,1000001,5,-2,1000000,-9970,30
8,1000000,5,1000001,5,-2,1000000,-8843,157
9,1000000,6,1000001,6,-2,1000000,-8527,473
10,1000000,6,1000252,6,5,1000000,-7475,525
11,1000000,6,1000001,6,-2,1000000,-7241,759
12,1000000,7,1000001,7,-2,1000000,-5397,603
13,1000000,7,1000001,7,-2,1000000,-4523,477
14,1000000,8,1000001,8,-2,1000000,-690,310
15,1000001,9,1000010,9,8,1000001,-19880,120
16,1000001,10,1000186,10,9,1000001,-19562,438
17,1000001,20,1000157,20,19,1000001,-18219,781
18,1000001,21,1000057,21,20,1000001,-16866,134
19,1000001,32,1000121,32,31,1000001,-12030,970
20,1000001,33,1000945,33,32,1000001,-10420,580
21,1000001,37,1000928,37,36,1000001,-10313,687
22,1000001,39,1000084,39,38,1000001,-9499,501
23,1000001,42,1000056,42,41,1000001,-8421,579
24,1000001,49,1000530,49,48,1000001,-8150,850
25,1000001,51,1000123,51,50,1000001,-6874,126
26,1000001,56,1000404,56,55,1000001,-6581,419
27,1000001,58,1000660,58,57,1000001,-6247,753
28,1000001,61,1000075,61,60,1000001,-5866,134
29,1000001,65,1000462,65,64,1000001,-1664,336
30,1000001,66,1001989,66,65,1000001,-1069,931
31,1000001,74,1000039,74,73,1000001,-1053,947
32,1000001,81,1001728,81,80,1000001,-544,456
33,1000000,88,1000000,86,85,999966,88,87
34,1000002,99,1001646,99,98,1000002,-16947,53
35,1000002,100,1000227,100,99,1000002,-16337,663
36,1000002,108,1000342,108,107,1000002,-13473,527
37,1000002,110,1002682,110,109,1000002,-12700,300
38,1000002,113,1000315,113,112,1000002,-12162,838
39,999999,115,999999,-4026,974,997289,115,114
40,999999,120,999999,-2588,412,999700,120,119
41,1000002,144,1001141,144,143,1000002,-9874,126
42,999999,146,999999,-2558,442,999226,146,145
43,999999,148,999999,-2006,994,999579,148,147
44,999999,151,999999,-1473,527,996625,151,150
45,1000002,153,1000162,153,152,1000002,-9761,239
46,1000002,154,1000191,154,153,1000002,-9758,242
47,1000002,155,1001222,155,154,1000002,-8805,195
48,999998,159,999998,-18816,184,999640,159,158
49,999998,162,999998,-18103,897,998894,162,161
50,1000002,163,1002042,163,162,1000002,-4557,443
51,999998,164,999998,-17997,3,999055,164,163
52,999998,167,999998,-17069,931,999717,167,166
53,999998,170,999998,-16557,443,999522,170,169
54,1000002,171,1000071,171,170,1000002,-3982,18
55,999998,172,999998,-16555,445,999631,172,171
56,1000002,174,1000245,174,173,1000002,-3933,67
57,1000002,175,1000846,175,174,1000002,-3672,328
58,999998,178,999998,-14421,579,999812,178,177
59,999998,179,999998,-14085,915,999591,179,178
60,1000002,180,1000054,180,179,1000002,-2785,215
61,1000002,183,1000087,183,182,1000002,-2329,671
62,999998,188,999998,-11909,91,999857,188,187
63,1000002,191,1000643,191,190,1000002,-1622,378
64,999998,193,999998,-11437,563,999918,193,192
65,999998,202,999998,-11069,931,998326,202,201
66,1000000,204,1000390,204,203,1000000,196,195
67,1000003,206,1000014,206,205,1000003,-18866,134
68,1000003,211,1000011,211,210,1000003,-17682,318
69,1000003,225,1000112,225,224,1000003,-14925,75
70,999998,227,999998,-10629,371,999842,227,226
71,999998,228,999998,-10111,889,999563,228,227
72,999998,229,999998,-9708,292,999417,229,228
73,999998,234,999998,-9215,785,999884,234,233
74,999998,239,999998,-7614,386,999594,239,238
75,999998,247,999998,-6128,872,996634,247,246
76,999998,251,999998,-4519,481,999495,251,250
77,999998,252,999998,-3472,528,999944,252,251
78,999998,260,999998,-1864,136,999558,260,259
79,1000003,266,1001065,266,265,1000003,-13805,195
80,999998,286,999998,-795,205,999371,286,285
81,999998,288,999998,14,13,999322,288,287
82,1000003,294,1001772,294,293,1000003,-11672,328
83,1000003,299,1000077,299,298,1000003,-10454,546
84,999997,313,999997,-19677,323,999833,313,312
85,1000003,316,1000237,316,315,1000003,-9883,117
86,1000000,322,1000067,322,321,1000000,321,320
87,1000003,324,1000021,324,323,1000003,-9557,443
88,999997,333,999997,-19622,378,999456,333,332
89,999997,336,999997,-18789,211,999739,336,335
90,1000003,339,1000617,339,338,1000003,-9102,898
91,999997,341,999997,-18428,572,999731,341,340
92,1000003,342,1000324,342,341,1000003,-9076,924
93,999997,346,999997,-17690,310,998498,346,345
94,1000003,350,1001317,350,349,1000003,-8758,242
95,1000003,351,1000475,351,350,1000003,-7578,422
96,1000003,352,1001101,352,351,1000003,-7499,501
97,1000003,356,1000186,356,355,1000003,-6037,963
98,999997,359,999997,-17137,863,999040,359,358
99,1000003,369,1000131,369,368,1000003,-5415,585
100,999997,370,999997,-16204,796,999961,370,369
101,1000003,372,1000321,372,371,1000003,-4183,817
102,1000003,373,1000553,373,372,1000003,-3761,239
103,1000003,374,1000457,374,373,1000003,-3751,249
104,999997,380,999997,-15843,157,999987,380,379
105,1000003,383,1000022,383,382,1000003,-3693,307
106,999997,387,999997,-12275,725,999891,387,386
107,999997,388,999997,-11344,656,999914,388,387
108,999997,389,999997,-9625,375,999806,389,388
109,999997,391,999997,-9075,925,999775,391,390
110,1000003,392,1000626,392,391,1000003,-1621,379
111,1000004,401,1000197,401,400,1000004,-18973,27
112,999997,404,999997,-6848,152,999972,404,403
113,1000004,407,1000745,407,406,1000004,-18970,30
114,999997,422,999997,-6833,167,999971,422,421
115,1000004,434,1000495,434,433,1000004,-18181,819
116,999997,435,999997,-4405,595,999022,435,434
117,999997,442,999997,-3673,327,999931,442,441
118,1000004,445,1000344,445,444,1000004,-16982,18
119,999997,447,999997,-3026,974,999816,447,446
120,999997,448,999997,-2787,213,999420,448,447
121,999997,449,999997,-623,377,999402,449,448
122,999997,450,999997,394,393,999846,450,449
123,1000004,453,1001662,453,452,1000004,-15858,142
124,999996,463,999996,-17150,850,999869,463,462
125,999996,464,999996,-17044,956,998663,464,463
126,999996,470,999996,-16419,581,999653,470,469
127,1000004,472,1000010,472,471,1000004,-14674,326
128,999996,473,999996,-16030,970,998131,473,472
129,1000004,475,1000982,475,474,1000004,-12917,83
130,999996,476,999996,-15255,745,999741,476,475
131,999996,478,999996,-14227,773,999117,478,477
132,999996,481,999996,-12915,85,999532,481,480
133,1000004,482,1000008,482,481,1000004,-12031,969
134,999996,484,999996,-11674,326,999346,484,483
135,1000004,485,1000629,485,484,1000004,-11178,822
136,1000004,487,1000504,487,486,1000004,-10388,612
137,1000004,488,1000035,488,487,1000004,-7751,249
138,1000004,492,1000572,492,491,1000004,-7038,962
139,999996,499,999996,-10184,816,999710,499,498
140,999996,518,999996,-7606,394,999504,518,517
141,999996,534,999996,-7111,889,999604,534,533
142,1000004,539,1000342,539,538,1000004,-4668,332
143,1000004,541,1000280,541,540,1000004,-2334,666
144,1000004,543,1000016,543,542,1000004,-1223,777
145,1000004,545,1000433,545,544,1000004,-699,301
146,1000004,546,1000636,546,545,1000004,-33,967
147,999996,550,999996,-6895,105,999678,550,549
148,999996,552,999996,-6580,420,999117,552,551
149,999996,558,999996,-6347,653,998665,558,557
150,1000004,561,1000415,561,560,1000004,192,191
151,999996,567,999996,-3639,361,997411,567,566
152,999996,571,999996,-2368,632,999639,571,570
153,1000005,575,1000153,575,574,1000005,-18580,420
154,999996,585,999996,-2356,644,999299,585,584
155,999995,598,999995,-18579,421,999675,598,597
156,1000005,605,1000025,605,604,1000005,-17540,460
157,1000005,607,1001416,607,606,1000005,-17464,536
158,999995,617,999995,-15981,19,999206,617,616
159,999995,620,999995,-15540,460,999847,620,619
160,1000005,622,1000234,622,621,1000005,-16580,420
161,1000005,628,1000051,628,627,1000005,-16423,577
162,999995,630,999995,-14304,696,999913,630,629
163,999995,641,999995,-12819,181,999846,641,640
164,999995,644,999995,-11989,11,999780,644,643
165,1000005,648,1000245,648,647,1000005,-15018,982
166,1000005,670,1000573,670,669,1000005,-14817,183
167,999995,672,999995,-11930,70,999848,672,671
168,1000005,673,1000299,673,672,1000005,-14542,458
169,1000005,678,1000443,678,677,1000005,-13534,466
170,1000005,681,1000979,681,680,1000005,-10120,880
171,1000005,682,1001266,682,681,1000005,-8853,147
172,999995,683,999995,-11621,379,999440,683,682
173,999995,685,999995,-11297,703,999743,685,684
174,999995,686,999995,-11275,725,999915,686,685
175,999995,687,999995,-10472,528,999872,687,686
176,1000005,691,1003619,691,690,1000005,-7386,614
177,1000005,693,1000131,693,692,1000005,-7297,703
178,999995,694,999995,-10180,820,999932,694,693
179,999995,696,999995,-6912,88,998808,696,695
180,999995,706,999995,-6795,205,999392,706,705
181,1000005,710,1000090,710,709,1000005,-6970,30
182,1000005,711,1000107,711,710,1000005,-6695,305
183,1000005,712,1000214,712,711,1000005,-5457,543
184,999995,714,999995,-3049,951,999898,714,713
185,999995,718,999995,-2405,595,999366,718,717
186,999995,719,999995,-1540,460,999663,719,718
187,1000005,720,1000050,720,719,1000005,-5413,587
188,999995,721,999995,-1023,977,999472,721,720
189,1000005,722,1000114,722,721,1000005,-4787,213
190,1000005,723,1000317,723,722,1000005,-3714,286
191,1000005,724,1000099,724,723,1000005,-247,753
192,999995,725,999995,-557,443,999337,725,724
193,999994,734,999994,-18469,531,999107,734,733
194,1000006,735,1001337,735,734,1000006,-18915,85
195,999994,736,999994,-17840,160,999884,736,735
196,999994,738,999994,-15984,16,999489,738,737
197,1000006,740,1000112,740,739,1000006,-18060,940
198,999994,747,999994,-14672,328,997577,747,746
199,1000006,752,1000311,752,751,1000006,-17643,357
200,1000006,755,1000070,755,754,1000006,-14974,26
201,999994,756,999994,-14552,448,998234,756,755
202,999994,759,999994,-12913,87,999042,759,758
203,1000006,761,1006600,761,760,1000006,-13598,402
204,999994,762,999994,-12630,370,999745,762,761
205,999994,764,999994,-12339,661,998997,764,763
206,999994,767,999994,-11197,803,999589,767,766
207,1000006,768,1001225,768,767,1000006,-12674,326
208,1000006,771,1000243,771,770,1000006,-11915,85
209,999994,774,999994,-10623,377,999537,774,773
210,1000006,779,1000497,779,778,1000006,-10674,326
211,999994,784,999994,-9843,157,999957,784,783
212,1000006,785,1000349,785,784,1000006,-9580,420
213,999994,786,999994,-7557,443,999891,786,785
214,999994,788,999994,-6982,18,999616,788,787
215,1000006,790,1000684,790,789,1000006,-9247,753
216,999994,795,999994,-6872,128,999778,795,794
217,999994,803,999994,-5721,279,997414,803,802
218,999994,807,999994,-2421,579,999806,807,806
219,1000006,814,1000418,814,813,1000006,-7760,240
220,999994,820,999994,-2195,805,999204,820,819
221,1000006,824,1004643,824,823,1000006,-7427,573
222,999994,826,999994,-2060,940,998556,826,825
223,999994,833,999994,-1939,61,999930,833,832
224,1000006,836,1000060,836,835,1000006,-3732,268
225,1000006,841,1002209,841,840,1000006,-2795,205
226,1000006,842,1000192,842,841,1000006,-2579,421
227,999994,851,999994,-1580,420,999616,851,850
228,999994,856,999994,-965,35,997650,856,855
229,999994,865,999994,-372,628,999451,865,864
230,999994,866,999994,250,249,999148,866,865
231,1000006,870,1000331,870,869,1000006,-2499,501
232,1000006,893,1000596,893,892,1000006,-993,7
233,999998,895,999998,892,891,999914,895,894
234,999993,898,999993,-18914,86,999653,898,897
235,999993,903,999993,-18366,634,999405,903,902
236,999993,908,999993,-17020,980,998941,908,907
237,999993,917,999993,-16845,155,999901,917,916
238,999993,922,999993,-15673,327,999293,922,921
239,1000007,927,1000092,927,926,1000007,-18399,601
240,999993,929,999993,-15672,328,999587,929,928
241,999993,931,999993,-14866,134,999794,931,930
