,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,1000001,1,1000001,-18724,276,1000000,1,-2
1,1000001,2,1000001,-17486,514,1000000,2,-2
2,1000001,2,1000001,-17128,872,1000000,2,-2
3,1000001,3,1000001,-17042,958,1000000,3,-2
4,1000001,3,1000001,-15236,764,1000000,3,-2
5,1000001,4,1000001,-14903,97,1000000,4,-2
6,1000001,4,1000001,-12827,173,1000000,4,-2
7,1000001,5,1000001,-12225,775,1000000,5,-2
8,1000001,5,1000001,-7732,268,1000000,5,-2
9,1000001,6,1000001,-6690,310,1000000,6,-2
10,1000001,6,1000001,-3062,938,1000000,6,-2
11,1000001,7,1000001,-2909,91,1000000,7,-2
12,1000001,7,1000001,-2557,443,999912,7,6
13,1000001,7,1000001,-997,3,1000000,7,-2
14,1000001,8,1000001,-25,975,1000000,8,-2
15,1000000,11,1000000,-18137,863,999844,11,10
16,1000000,24,1000000,-16973,27,999274,24,23
17,1000000,25,1000000,-16524,476,999586,25,24
18,1000000,26,1000000,-16069,931,999358,26,25
19,1000000,38,1000000,-15805,195,999032,38,37
20,1000000,41,1000000,-14473,527,998976,41,40
21,1000000,53,1000000,-12789,211,997080,53,52
22,1000000,54,1000000,-10405,595,999531,54,53
23,1000000,67,1000000,-9386,614,999980,67,66
24,1000000,73,1000000,-8332,668,998630,73,72
25,1000000,76,1000000,-8089,911,999804,76,75
26,1000000,78,1000000,-7751,249,999394,78,77
27,1000002,82,1000136,82,81,1000002,-445,555
28,1000000,83,1000000,-4379,621,999554,83,82
29,1000000,85,1000000,-2403,597,999966,85,84
30,1000000,87,1000000,-2372,628,999925,87,86
31,1000000,94,1000000,-1613,387,999523,94,93
32,1000000,96,1000000,-514,486,999771,96,95
33,999999,102,999999,-15623,377,999658,102,101
34,999999,111,999999,-14883,117,999309,111,110
35,999999,116,999999,-12219,781,999497,116,115
36,999999,119,999999,-7437,563,999220,119,118
37,999999,127,999999,-7275,725,999762,127,126
38,999999,128,999999,-6843,157,999865,128,127
39,999999,129,999999,-6304,696,999599,129,128
40,999999,131,999999,-3540,460,999995,131,130
41,999999,149,999999,-970,30,999897,149,148
42,999998,173,999998,-18982,18,998950,173,172
43,999998,186,999998,-18693,307,996981,186,185
44,999998,205,999998,-18630,370,998805,205,204
45,1000003,209,1000296,209,208,1000003,-19551,449
46,1000003,210,1000157,210,209,1000003,-15778,222
47,1000003,213,1000113,213,212,1000003,-15421,579
48,1000003,219,1000029,219,218,1000003,-13991,9
49,1000003,224,1000022,224,223,1000003,-13473,527
50,1000003,226,1000153,226,225,1000003,-13461,539
51,999998,233,999998,-13064,936,999703,233,232
52,999998,237,999998,-12559,441,999692,237,236
53,1000003,238,1001887,238,237,1000003,-13297,703
54,1000003,241,1000125,241,240,1000003,-10576,424
55,1000003,248,1000149,248,247,1000003,-10038,962
56,1000003,254,1004212,254,253,1000003,-7496,504
57,999998,257,999998,-11553,447,999099,257,256
58,999998,259,999998,-11540,460,997930,259,258
59,1000003,263,1000252,263,262,1000003,-5598,402
60,1000003,264,1000424,264,263,1000003,-2723,277
61,1000003,272,1000120,272,271,1000003,-2421,579
62,999998,276,999998,-11216,784,999467,276,275
63,1000003,277,1000056,277,276,1000003,-2232,768
64,999998,278,999998,-6479,521,997964,278,277
65,1000003,280,1000246,280,279,1000003,-1580,420
66,1000000,282,1000000,279,278,999865,282,281
67,999998,290,999998,-5658,342,998072,290,289
68,999998,293,999998,-2623,377,999387,293,292
69,999998,296,999998,-1997,3,999901,296,295
70,999998,305,999998,-722,278,998523,305,304
71,1000003,314,1000464,314,313,1000003,-1473,527
72,999997,318,999997,-19568,432,999784,318,317
73,999997,331,999997,-18674,326,999710,331,330
74,1000003,332,1000485,332,331,1000003,-1076,924
75,999997,338,999997,-17287,713,999368,338,337
76,999997,340,999997,-16527,473,999850,340,339
77,999997,345,999997,-16060,940,999666,345,344
78,999997,362,999997,-14586,414,999968,362,361
79,999997,365,999997,-14457,543,998998,365,364
80,999997,368,999997,-11916,84,999878,368,367
81,999997,371,999997,-11179,821,999927,371,370
82,999997,376,999997,-9421,579,999600,376,375
83,1000004,393,1001168,393,392,1000004,-19549,451
84,999997,396,999997,-8970,30,999820,396,395
85,999997,400,999997,-8405,595,999942,400,399
86,999997,409,999997,-5441,559,999670,409,408
87,1000004,414,1000241,414,413,1000004,-19399,601
88,1000004,415,1000027,415,414,1000004,-19050,950
89,1000004,416,1000623,416,415,1000004,-18753,247
90,1000004,418,1001224,418,417,1000004,-17805,195
91,1000004,420,1000340,420,419,1000004,-17056,944
92,999997,424,999997,-4395,605,999822,424,423
93,999997,426,999997,-3523,477,999970,426,425
94,999997,427,999997,-2729,271,999906,427,426
95,999997,430,999997,-1982,18,999667,430,429
96,1000004,439,1000271,439,438,1000004,-16845,155
97,1000004,441,1000179,441,440,1000004,-16632,368
98,999997,444,999997,-1674,326,999996,444,443
99,1000004,446,1000578,446,445,1000004,-16388,612
100,999996,452,999996,-19064,936,999951,452,451
101,1000004,454,1000595,454,453,1000004,-16047,953
102,999996,460,999996,-17927,73,999890,460,459
103,999996,466,999996,-17598,402,998918,466,465
104,999996,467,999996,-17255,745,999785,467,466
105,1000004,468,1003290,468,467,1000004,-15060,940
106,999996,469,999996,-16360,640,998630,469,468
107,999996,479,999996,-16341,659,998830,479,478
108,999996,486,999996,-15730,270,997111,486,485
109,999996,490,999996,-15030,970,999726,490,489
110,999996,493,999996,-13497,503,999489,493,492
111,1000004,495,1001658,495,494,1000004,-14595,405
112,1000004,508,1001008,508,507,1000004,-12915,85
113,999996,510,999996,-12249,751,997732,510,509
114,999996,514,999996,-11889,111,999686,514,513
115,1000004,517,1000751,517,516,1000004,-11221,779
116,1000004,523,1000264,523,522,1000004,-10540,460
117,999996,528,999996,-11570,430,999978,528,527
118,1000004,536,1000362,536,535,1000004,-10457,543
119,1000004,538,1000079,538,537,1000004,-10329,671
120,1000004,540,1000286,540,539,1000004,-9648,352
121,1000004,547,1000797,547,546,1000004,-7349,651
122,999996,548,999996,-9660,340,999229,548,547
123,1000004,549,1000218,549,548,1000004,-6917,83
124,1000004,554,1001140,554,553,1000004,-6472,528
125,999996,555,999996,-5421,579,997300,555,554
126,999996,557,999996,-5137,863,999913,557,556
127,1000004,563,1000933,563,562,1000004,-6333,667
128,999996,565,999996,-4314,686,997003,565,564
129,1000004,568,1000130,568,567,1000004,-6266,734
130,1000004,570,1000482,570,569,1000004,-5064,936
131,1000005,574,1000190,574,573,1000005,-19004,996
132,1000005,576,1000316,576,575,1000005,-16896,104
133,1000005,581,1000629,581,580,1000005,-12293,707
134,999996,586,999996,-2915,85,999744,586,585
135,999996,587,999996,-2866,134,999243,587,586
136,999996,593,999996,-1714,286,999601,593,592
137,999996,595,999996,-141,859,999713,595,594
138,999995,597,999995,-18204,796,999834,597,596
139,999999,599,1000058,599,598,999999,592,591
140,1000005,600,1002381,600,599,1000005,-11805,195
141,1000005,602,1000031,602,601,1000005,-11790,210
142,1000005,603,1001174,603,602,1000005,-11271,729
143,999995,608,999995,-15453,547,999933,608,607
144,999995,609,999995,-15151,849,999969,609,608
145,1000005,615,1000062,615,614,1000005,-10833,167
146,1000005,629,1000063,629,628,1000005,-6437,563
147,1000005,633,1000244,633,632,1000005,-6174,826
148,1000005,642,1001027,642,641,1000005,-5392,608
149,999995,643,999995,-13623,377,999322,643,642
150,1000005,652,1000208,652,651,1000005,-1275,725
151,999995,653,999995,-8553,447,999644,653,652
152,1000005,659,1001038,659,658,1000005,403,402
153,999995,660,999995,-7586,414,999840,660,659
154,999995,671,999995,-6053,947,999969,671,670
155,999995,688,999995,-5158,842,999914,688,687
156,999995,695,999995,-3457,543,998934,695,694
157,999995,697,999995,-294,706,999895,697,696
158,999995,700,999995,-151,849,999973,700,699
159,999995,709,999995,327,326,999903,709,708
160,999994,727,999994,-17049,951,999115,727,726
161,999994,729,999994,-16965,35,998860,729,728
162,1000006,730,1000092,730,729,1000006,-18845,155
163,1000006,731,1000041,731,730,1000006,-17770,230
164,1000006,732,1000111,732,731,1000006,-16623,377
165,999994,737,999994,-16356,644,999155,737,736
166,999994,739,999994,-16347,653,999890,739,738
167,999994,751,999994,-16159,841,999791,751,750
168,999994,754,999994,-15990,10,999990,754,753
169,999994,760,999994,-15622,378,999831,760,759
