,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,1000002,6,1000014,6,5,1000002,-18205,795
1,1000002,7,1000098,7,6,1000002,-16330,670
2,1000002,13,1000316,13,12,1000002,-14847,153
3,1000002,18,1000610,18,17,1000002,-11729,271
4,1000002,20,1000415,20,19,1000002,-9501,499
5,1000002,24,1000081,24,23,1000002,-8449,551
6,1000002,25,1000241,25,24,1000002,-6411,589
7,1000001,26,1000001,-12536,464,999972,26,25
8,1000002,28,1000409,28,27,1000002,-4734,266
9,1000002,29,1000079,29,28,1000002,-4097,903
10,1000002,30,1000191,30,29,1000002,-1899,101
11,1000001,32,1000001,-11536,464,999985,32,31
12,1000002,36,1000493,36,35,1000002,-1595,405
13,1000002,38,1000011,38,37,1000002,-1405,595
14,1000001,40,1000001,-11457,543,999596,40,39
15,1000001,41,1000001,-10490,510,999917,41,40
16,1000001,44,1000001,-8941,59,999995,44,43
17,1000002,51,1000088,51,50,1000002,-1255,745
18,1000003,53,1000075,53,52,1000003,-19685,315
19,1000003,66,1001855,66,65,1000003,-18158,842
20,1000003,67,1000420,67,66,1000003,-18078,922
21,1000003,69,1000689,69,68,1000003,-17947,53
22,1000003,71,1000003,71,70,1000003,-16829,171
23,1000001,77,1000001,-8195,805,999001,77,76
24,1000003,83,1000004,83,82,1000003,-16702,298
25,1000001,85,1000001,-7778,222,999762,85,84
26,1000003,86,1000334,86,85,1000003,-16346,654
27,1000003,91,1000228,91,90,1000003,-14909,91
28,1000003,95,1000350,95,94,1000003,-14702,298
29,1000001,97,1000001,-3659,341,999777,97,96
30,1000003,104,1000182,104,103,1000003,-13918,82
31,1000001,106,1000001,-1976,24,999194,106,105
32,1000003,109,1000023,109,108,1000003,-13529,471
33,1000003,111,1001125,111,110,1000003,-13151,849
34,1000001,112,1000001,-501,499,999824,112,111
35,1000003,116,1000110,116,115,1000003,-11675,325
36,1000001,119,1000001,-32,968,997288,119,118
37,1000003,125,1000119,125,124,1000003,-11624,376
38,1000003,127,1000802,127,126,1000003,-11347,653
39,1000000,134,1000000,-14940,60,999746,134,133
40,1000003,136,1000142,136,135,1000003,-9466,534
41,1000003,138,1000147,138,137,1000003,-9202,798
42,1000003,142,1000057,142,141,1000003,-3594,406
43,1000000,143,1000000,-13442,558,999936,143,142
44,1000003,148,1000088,148,147,1000003,-3335,665
45,1000003,150,1000009,150,149,1000003,-2634,366
46,1000000,151,1000000,-11871,129,999394,151,150
47,1000000,152,1000000,-11097,903,999847,152,151
48,1000000,158,1000000,-10830,170,999808,158,157
49,1000000,165,1000000,-10584,416,999127,165,164
50,1000003,166,1000005,166,165,1000003,-1940,60
51,1000004,171,1000011,171,170,1000004,-19678,322
52,1000004,175,1001131,175,174,1000004,-18702,298
53,1000000,179,1000000,-10526,474,999529,179,178
54,1000004,187,1000131,187,186,1000004,-18262,738
55,1000004,194,1000122,194,193,1000004,-16678,322
56,1000004,198,1000010,198,197,1000004,-16037,963
57,1000000,205,1000000,-9655,345,998992,205,204
58,1000004,215,1000094,215,214,1000004,-15349,651
59,1000004,216,1000446,216,215,1000004,-12255,745
60,1000000,217,1000000,-8702,298,998348,217,216
61,1000004,221,1000269,221,220,1000004,-11818,182
62,1000000,223,1000000,-7777,223,999885,223,222
63,1000000,226,1000000,-6941,59,999492,226,225
64,1000004,234,1000672,234,233,1000004,-10814,186
65,1000000,238,1000000,-6202,798,999893,238,237
66,1000000,239,1000000,-5841,159,999628,239,238
67,1000000,245,1000000,-4003,997,999639,245,244
68,1000000,246,1000000,-2772,228,999043,246,245
69,1000000,247,1000000,-2536,464,999891,247,246
70,1000004,248,1000462,248,247,1000004,-10528,472
71,1000000,250,1000000,-1880,120,999833,250,249
72,1000004,251,1000020,251,250,1000004,-9845,155
73,999999,261,999999,-19126,874,999123,261,260
74,999999,263,999999,-18064,936,999928,263,262
75,999999,271,999999,-16045,955,999664,271,270
76,999999,272,999999,-15029,971,999982,272,271
77,999999,277,999999,-13859,141,999882,277,276
78,1000004,284,1000030,284,283,1000004,-8077,923
79,999999,303,999999,-12691,309,998668,303,302
80,999999,307,999999,-12158,842,997967,307,306
81,999999,308,999999,-10729,271,995883,308,307
82,1000004,310,1000009,310,309,1000004,-7782,218
83,999999,311,999999,-8738,262,999649,311,310
84,999999,315,999999,-8594,406,999747,315,314
85,999999,325,999999,-7899,101,999647,325,324
86,1000004,336,1000047,336,335,1000004,-4009,991
87,1000004,340,1000005,340,339,1000004,-2329,671
88,1000004,341,1004248,341,340,1000004,-1223,777
89,999999,342,999999,-6213,787,999922,342,341
90,1000004,349,1000222,349,348,1000004,-665,335
91,1000004,350,1000156,350,349,1000004,-468,532
92,999999,359,999999,-5546,454,999931,359,358
93,1000003,365,1000003,362,361,999992,365,364
94,999999,368,999999,-3899,101,999552,368,367
95,999999,370,999999,-3290,710,999498,370,369
96,999998,379,999998,-17795,205,999957,379,378
97,999998,380,999998,-17536,464,999447,380,379
98,999998,386,999998,-15202,798,999502,386,385
99,999998,397,999998,-14691,309,999353,397,396
100,1000005,398,1000297,398,397,1000005,-17457,543
101,1000005,399,1000240,399,398,1000005,-16841,159
102,999998,404,999998,-13234,766,999961,404,403
103,1000005,409,1000293,409,408,1000005,-16821,179
104,999998,412,999998,-13002,998,999443,412,411
105,999998,413,999998,-10613,387,999850,413,412
106,1000005,420,1000425,420,419,1000005,-14473,527
107,1000005,421,1000082,421,420,1000005,-14414,586
108,1000005,428,1000196,428,427,1000005,-14202,798
109,999998,432,999998,-9903,97,998569,432,431
110,999998,437,999998,-9193,807,999871,437,436
111,1000005,452,1000961,452,451,1000005,-10912,88
112,999998,458,999998,-8623,377,999529,458,457
113,999998,461,999998,-7890,110,998711,461,460
114,1000005,462,1001020,462,461,1000005,-9727,273
115,1000005,464,1000944,464,463,1000005,-9536,464
116,999998,467,999998,-7812,188,999798,467,466
117,999998,469,999998,-6195,805,999885,469,468
118,1000005,470,1000026,470,469,1000005,-6868,132
119,999998,472,999998,-3415,585,999124,472,471
120,999998,474,999998,-3195,805,999909,474,473
121,1000005,478,1000010,478,477,1000005,-2995,5
122,1000005,481,1000193,481,480,1000005,-2195,805
123,1000005,482,1000049,482,481,1000005,-1006,994
124,1000005,483,1000619,483,482,1000005,454,453
125,999998,484,999998,-3037,963,999401,484,483
126,1000006,485,1001666,485,484,1000006,-19097,903
127,999998,489,999998,-662,338,999956,489,488
128,1000006,494,1000473,494,493,1000006,-18987,13
129,1000006,496,1000436,496,495,1000006,-18017,983
130,1000006,499,1002109,499,498,1000006,-17323,677
131,999997,503,999997,-18723,277,999512,503,502
132,999997,504,999997,-16727,273,999582,504,503
133,1000006,518,1000650,518,517,1000006,-14213,787
134,999997,538,999997,-16083,917,999982,538,537
135,999997,540,999997,-16030,970,999180,540,539
136,1000006,549,1000196,549,548,1000006,-10841,159
137,999997,552,999997,-15537,463,999542,552,551
138,1000006,554,1000500,554,553,1000006,-9300,700
139,1000006,560,1002386,560,559,1000006,-7553,447
140,999997,562,999997,-15352,648,999708,562,561
141,999997,564,999997,-15025,975,999839,564,563
142,1000006,569,1000064,569,568,1000006,-7131,869
143,1000006,572,1000314,572,571,1000006,-5980,20
144,999997,574,999997,-11940,60,999658,574,573
145,999997,582,999997,-11545,455,998568,582,581
146,999997,589,999997,-8503,497,999892,589,588
147,999997,590,999997,-6237,763,998204,590,589
148,999997,593,999997,-4223,777,999551,593,592
149,1000006,595,1000259,595,594,1000006,-5413,587
150,1000006,597,1000100,597,596,1000006,-5088,912
151,999997,598,999997,-4066,934,999679,598,597
152,1000006,600,1000204,600,599,1000006,-2868,132
153,1000006,603,1000979,603,602,1000006,364,363
154,999997,604,999997,-2335,665,999119,604,603
155,999997,605,999997,-2293,707,998999,605,604
156,999997,610,999997,-1807,193,998944,610,609
157,999996,611,999996,-17657,343,999954,611,610
158,1000007,613,1001387,613,612,1000007,-18878,122
159,1000007,633,1001577,633,632,1000007,-15949,51
160,1000007,635,1000031,635,634,1000007,-15400,600
161,1000007,637,1000036,637,636,1000007,-15281,719
162,1000007,640,1002095,640,639,1000007,-10088,912
163,999996,643,999996,-16543,457,999751,643,642
164,999996,645,999996,-16304,696,998172,645,644
165,999996,648,999996,-14841,159,999271,648,647
166,1000007,652,1000058,652,651,1000007,-8412,588
167,999996,657,999996,-14734,266,999735,657,656
168,999996,661,999996,-14645,355,999751,661,660
169,1000007,672,1000049,672,671,1000007,-7613,387
170,1000005,683,1000005,682,681,999016,683,682
171,1000007,685,1000698,685,684,1000007,-6934,66
172,1000007,691,1000409,691,690,1000007,-4678,322
173,999998,698,999998,697,696,999761,698,697
174,999996,699,999996,-13845,155,999823,699,698
175,999996,700,999996,-13414,586,999916,700,699
176,1000007,706,1000404,706,705,1000007,-3950,50
177,999996,713,999996,-12262,738,998814,713,712
178,999996,715,999996,-11841,159,994594,715,714
179,999996,717,999996,-11491,509,999330,717,716
180,999996,719,999996,-9298,702,999690,719,718
181,1000007,723,1000222,723,722,1000007,-2657,343
182,999996,731,999996,-7727,273,999510,731,730
183,999996,738,999996,-7034,966,997510,738,737
184,1000007,745,1000150,745,744,1000007,-2543,457
185,999996,747,999996,-6994,6,999856,747,746
186,999996,749,999996,-6727,273,999421,749,748
187,999996,750,999996,-6392,608,999791,750,749
188,999996,751,999996,-6290,710,999392,751,750
189,1000007,752,1000133,752,751,1000007,-1407,593
190,1000007,753,1000855,753,752,1000007,-1122,878
191,1000007,755,1000522,755,754,1000007,-687,313
192,1000000,760,1000055,760,759,1000000,757,756
193,999996,761,999996,-5766,234,999688,761,760
194,1000007,763,1000107,763,762,1000007,-304,696
195,999996,778,999996,-4849,151,999509,778,777
196,999996,779,999996,-4720,280,998829,779,778
197,1000008,784,1000020,784,783,1000008,-17413,587
198,999996,792,999996,-4300,700,999625,792,791
199,999996,793,999996,-613,387,998179,793,792
200,1000008,796,1000067,796,795,1000008,-14006,994
201,1000008,800,1001099,800,799,1000008,-12940,60
202,1000008,804,1000905,804,803,1000008,-12836,164
203,999996,812,999996,-576,424,999158,812,811
204,1000008,814,1001891,814,813,1000008,-11213,787
205,999995,816,999995,-18029,971,993790,816,815
206,1000008,817,1000780,817,816,1000008,-10897,103
207,1000008,822,1000280,822,821,1000008,-7407,593
208,999995,823,999995,-16554,446,999553,823,822
209,999995,827,999995,-16439,561,999931,827,826
210,999995,828,999995,-15044,956,998883,828,827
211,1000008,830,1000184,830,829,1000008,-7400,600
212,1000008,835,1001376,835,834,1000008,-6830,170
213,1000008,841,1001706,841,840,1000008,-6729,271
214,1000008,842,1000136,842,841,1000008,-4472,528
215,999995,844,999995,-13983,17,999850,844,843
216,1000008,846,1000159,846,845,1000008,-2540,460
217,1000008,847,1000889,847,846,1000008,-2369,631
218,999995,849,999995,-11772,228,997602,849,848
219,999995,851,999995,-11579,421,999847,851,850
220,999995,855,999995,-11277,723,999326,855,854
221,1000008,859,1001381,859,858,1000008,-243,757
222,1000008,860,1001201,860,859,1000008,-234,766
223,1000009,865,1000134,865,864,1000009,-18912,88
224,999995,876,999995,-10605,395,999244,876,875
225,1000009,877,1000333,877,876,1000009,-18705,295
226,999995,878,999995,-9006,994,999743,878,877
227,999995,880,999995,-8691,309,999472,880,879
228,999995,885,999995,-7283,717,999957,885,884
229,999995,892,999995,-5727,273,999847,892,891
230,1000009,894,1000079,894,893,1000009,-18274,726
231,999995,901,999995,-2729,271,999994,901,900
232,1000009,906,1000277,906,905,1000009,-17918,82
233,999995,932,999995,-1355,645,999995,932,931
234,999995,943,999995,-574,426,999826,943,942
235,999994,945,999994,-19005,995,998678,945,944
236,1000009,954,1000510,954,953,1000009,-17888,112
237,1000009,958,1001861,958,957,1000009,-17347,653
238,999994,959,999994,-15803,197,999962,959,958
239,999994,960,999994,-15444,556,998865,960,959
240,999994,961,999994,-15234,766,999958,961,960
241,1000009,974,1000074,974,973,1000009,-15037,963
242,999994,975,999994,-14407,593,999885,975,974
243,1000001,979,1000001,977,976,998835,979,978
244,1000009,980,1000510,980,979,1000009,-14097,903
245,1000009,983,1000049,983,982,1000009,-13868,132
246,1000009,991,1001222,991,990,1000009,-12371,629
247,999994,999,999994,-13855,145,999911,999,998
248,999994,1001,999994,-12009,991,999834,1001,0
249,999994,1008,999994,-11727,273,998878,1008,7
250,1000009,1012,1000638,1012,11,1000009,-12050,950
251,999994,1014,999994,-11343,657,999200,1014,13
252,999994,1015,999994,-11089,911,999670,1015,14
253,1000009,1024,1000414,1024,23,1000009,-8727,273
254,999994,1033,999994,-10262,738,999569,1033,32
255,999994,1038,999994,-8645,355,999905,1038,37
256,999994,1042,999994,-7835,165,999811,1042,41
257,999994,1045,999994,-7576,424,999918,1045,44
258,1000009,1046,1000525,1046,45,1000009,-8288,712
259,1000009,1048,1003016,1048,47,1000009,-7714,286
260,999994,1050,999994,-6889,111,999854,1050,49
261,1000009,1055,1000148,1055,54,1000009,-5429,571
262,999994,1056,999994,-5347,653,999465,1056,55
263,999994,1059,999994,-4951,49,999956,1059,58
264,1000002,1062,1002656,1062,61,1000002,1060,59
265,999994,1065,999994,-4834,166,998145,1065,64
266,999994,1069,999994,-3729,271,999482,1069,68
267,999994,1072,999994,-3665,335,999938,1072,71
268,1000009,1073,1000253,1073,72,1000009,-4465,535
269,999994,1074,999994,-3407,593,999986,1074,73
270,999994,1075,999994,-1641,359,999754,1075,74
271,999994,1076,999994,-374,626,999753,1076,75
272,999994,1077,999994,192,191,999828,1077,76
273,999994,1078,999994,899,898,999896,1078,77
274,1000009,1082,1000033,1082,81,1000009,-4347,653
275,1000009,1087,1000039,1087,86,1000009,-2088,912
276,1000009,1091,1000671,1091,90,1000009,-1244,756
277,999993,1093,999993,-18734,266,999268,1093,92
278,999993,1096,999993,-18704,296,999488,1096,95
279,999993,1097,999993,-17613,387,999771,1097,96
280,999999,1106,1000232,1106,105,999999,1105,104
281,1000009,1113,1000035,1113,112,1000009,-918,82
282,1000009,1115,1000025,1115,114,1000009,-457,543
283,1000010,1117,1000193,1117,116,1000010,-17665,335
284,999993,1120,999993,-15893,107,999941,1120,119
285,999993,1125,999993,-15752,248,998819,1125,124
286,1000010,1128,1000238,1128,127,1000010,-17503,497
287,1000010,1129,1000449,1129,128,1000010,-15845,155
288,1000010,1130,1000120,1130,129,1000010,-14729,271
289,999993,1134,999993,-12743,257,999078,1134,133
290,1000010,1142,1000184,1142,141,1000010,-13024,976
291,999993,1143,999993,-11676,324,999945,1143,142
292,1000010,1146,1001481,1146,145,1000010,-12815,185
293,1000010,1155,1000131,1155,154,1000010,-10601,399
294,999993,1156,999993,-11100,900,999992,1156,155
295,999993,1157,999993,-8473,527,999001,1157,156
296,999993,1164,999993,-8309,691,999837,1164,163
297,999993,1180,999993,-8234,766,999983,1180,179
298,1000010,1182,1000014,1182,181,1000010,-8050,950
299,1000010,1184,1000284,1184,183,1000010,-6845,155
300,1000010,1193,1000066,1193,192,1000010,-6752,248
301,1000010,1206,1000280,1206,205,1000010,-6032,968
302,1000010,1207,1000085,1207,206,1000010,-5472,528
303,999993,1209,999993,-7678,322,999955,1209,208
304,999993,1211,999993,-5769,231,999852,1211,210
305,999993,1212,999993,-3676,324,999817,1212,211
306,999993,1216,999993,-1335,665,999867,1216,215
307,999993,1217,999993,638,637,996373,1217,216
308,1000010,1219,1000611,1219,218,1000010,-3202,798
309,999992,1224,999992,-18243,757,999059,1224,223
310,999992,1234,999992,-17716,284,999964,1234,233
311,999992,1237,999992,-16752,248,999687,1237,236
312,999992,1248,999992,-15922,78,999366,1248,247
