,PRICE,TIME,ID
0,1000148,16813,812
1,1000149,14927,926
2,1000149,15511,510
3,1000150,11087,86
4,1000150,13107,106
5,1000151,2000,999
6,1000151,6873,872
7,1000151,14736,735
8,1000151,14994,993
9,1000152,9475,474
10,1000153,3076,75
11,1000153,8758,757
12,1000153,14480,479
13,1000153,17984,983
14,1000153,19605,604
15,1000154,6547,546
16,1000154,19448,447
17,1000155,320,319
18,1000155,1254,253
19,1000155,8013,12
20,1000155,11531,530
21,1000155,13887,886
22,1000156,3512,511
23,1000156,7822,821
24,1000156,9004,3
25,1000156,10292,291
26,1000157,7864,863
27,1000157,9020,19
28,1000157,11098,97
29,1000157,18564,563
30,1000158,515,514
31,1000158,11995,994
32,1000158,13650,649
33,1000159,1576,575
34,1000159,5955,954
35,1000159,9974,973
36,1000159,11049,48
37,1000159,16155,154
38,1000159,16880,879
39,1000159,19762,761
40,1000160,1934,933
41,1000160,4338,337
42,1000160,7434,433
43,1000160,18352,351
44,1000160,18554,553
45,1000161,3842,841
46,1000161,5004,3
47,1000161,6450,449
48,1000161,7486,485
49,1000162,10859,858
50,1000162,12507,506
51,1000162,16919,918
52,1000163,2224,223
53,1000163,9448,447
54,1000163,10441,440
55,1000163,12131,130
56,1000163,15090,89
57,1000163,15122,121
58,1000163,16186,185
59,1000163,16879,878
60,1000164,424,423
61,1000164,3771,770
62,1000164,11555,554
63,1000164,18891,890
64,1000165,3144,143
65,1000165,4912,911
66,1000165,6340,339
67,1000166,411,410
68,1000166,9265,264
69,1000166,14979,978
70,1000166,17243,242
71,1000167,6877,876
72,1000167,11568,567
73,1000167,17622,621
74,1000168,17373,372
75,1000168,17903,902
76,1000169,2889,888
77,1000169,8003,2
78,1000169,8039,38
79,1000169,17546,545
80,1000169,17791,790
81,1000170,3271,270
82,1000170,9771,770
83,1000170,11871,870
84,1000170,12966,965
85,1000171,13417,416
86,1000171,19047,46
87,1000172,1326,325
88,1000172,12517,516
89,1000172,19454,453
90,1000173,750,749
91,1000173,11097,96
92,1000173,16807,806
93,1000174,3527,526
94,1000174,5628,627
95,1000174,5790,789
96,1000174,11514,513
97,1000174,11859,858
98,1000174,18538,537
99,1000175,155,154
100,1000175,3289,288
101,1000175,7189,188
102,1000175,11175,174
103,1000175,17240,239
104,1000176,13092,91
105,1000176,14261,260
106,1000176,17195,194
107,1000177,922,921
108,1000177,5278,277
109,1000177,5311,310
110,1000177,12399,398
111,1000177,14385,384
112,1000177,14980,979
113,1000177,17126,125
114,1000177,17602,601
115,1000178,1920,919
116,1000178,13869,868
117,1000178,18499,498
118,1000179,5327,326
119,1000179,6480,479
120,1000179,7642,641
121,1000179,9645,644
122,1000179,13098,97
123,1000179,16104,103
124,1000179,16234,233
125,1000180,1062,61
126,1000180,4341,340
127,1000180,5432,431
128,1000181,1543,542
129,1000181,15120,119
130,1000181,17686,685
131,1000181,18849,848
132,1000182,7343,342
133,1000182,15046,45
134,1000183,553,552
135,1000183,2976,975
136,1000183,8420,419
137,1000183,12447,446
138,1000184,2306,305
139,1000184,10337,336
140,1000184,15228,227
141,1000184,16373,372
142,1000185,47,46
143,1000185,11819,818
144,1000186,460,459
145,1000186,5403,402
146,1000186,9011,10
147,1000186,12450,449
148,1000187,9104,103
149,1000187,16185,184
150,1000187,18010,9
151,1000188,1577,576
152,1000188,2226,225
153,1000188,12836,835
154,1000188,18892,891
155,1000189,11179,178
156,1000189,11977,976
157,1000189,17829,828
158,1000190,10933,932
159,1000190,17508,507
160,1000190,18729,728
161,1000191,4509,508
162,1000191,9389,388
163,1000191,9704,703
164,1000192,49,48
165,1000192,8065,64
166,1000192,12638,637
